"stop_id","pid","contraband"
"21501","2","None"
"21501","3","None"
"21502","1","None"
"21503","1","None"
"21504","1","None"
"21505","1","None"
"21506","1","None"
"21507","1","None"
"21508","1","None"
"21509","1","None"
"21510","1","None"
"21511","1","None"
"21512","1","None"
"21513","1","None"
"21514","1","None"
"21515","1","None"
"21516","1","None"
"21517","1","None"
"21518","1","None"
"21519","1","None"
"21520","1","None"
"21521","1","None"
"21522","1","None"
"21523","1","None"
"21524","1","None"
"21525","1","None"
"21526","1","None"
"21527","1","None"
"21527","2","None"
"21528","1","None"
"21528","2","None"
"21529","1","None"
"21530","1","None"
"21531","1","None"
"21532","1","None"
"21533","1","None"
"21534","1","None"
"21534","2","None"
"21535","1","None"
"21536","1","None"
"21537","1","None"
"21538","1","Suspected Stolen property"
"21539","1","Drug Paraphernalia"
"21540","1","None"
"21541","1","None"
"21542","1","None"
"21543","1","None"
"21544","1","None"
"21545","1","None"
"21546","1","None"
"21547","1","None"
"21548","1","None"
"21549","1","None"
"21550","1","None"
"21551","1","None"
"21552","1","None"
"21553","1","None"
"21553","2","None"
"21554","1","None"
"21555","1","None"
"21556","1","None"
"21557","1","None"
"21558","1","None"
"21558","2","None"
"21559","1","None"
"21560","1","None"
"21561","1","None"
"21562","1","None"
"21563","1","None"
"21564","1","None"
"21565","1","None"
"21566","1","None"
"21567","1","None"
"21568","1","None"
"21569","1","Drugs/narcotics"
"21570","1","None"
"21571","1","None"
"21572","1","None"
"21573","1","None"
"21574","1","None"
"21575","1","None"
"21576","1","None"
"21577","1","None"
"21578","1","None"
"21579","1","None"
"21580","1","None"
"21581","1","None"
"21582","1","None"
"21583","1","None"
"21584","1","Drugs/narcotics"
"21584","1","Drug Paraphernalia"
"21585","1","None"
"21586","1","None"
"21587","1","None"
"21588","1","None"
"21589","1","Alcohol"
"21590","1","None"
"21591","1","None"
"21592","1","None"
"21593","1","None"
"21593","2","None"
"21594","1","None"
"21595","1","None"
"21596","1","None"
"21597","1","None"
"21597","2","None"
"21598","1","None"
"21599","1","None"
"21600","1","None"
"21601","1","None"
"21602","1","None"
"21603","1","None"
"21604","1","None"
"21605","1","None"
"21606","1","None"
"21607","1","None"
"21608","1","None"
"21609","1","None"
"21610","1","None"
"21611","1","None"
"21612","1","None"
"21613","1","None"
"21614","1","None"
"21615","1","None"
"21616","1","None"
"21617","1","None"
"21618","1","None"
"21619","1","None"
"21620","1","None"
"21621","1","None"
"21622","1","None"
"21623","1","None"
"21623","2","None"
"21623","3","None"
"21624","1","None"
"21625","1","None"
"21625","2","None"
"21625","3","None"
"21626","1","None"
"21627","1","None"
"21628","1","None"
"21629","1","None"
"21630","1","None"
"21631","1","None"
"21632","1","None"
"21633","1","None"
"21634","1","None"
"21635","1","None"
"21636","1","None"
"21637","1","None"
"21638","1","None"
"21639","1","None"
"21640","1","None"
"21641","1","None"
"21642","1","Alcohol"
"21643","1","None"
"21644","1","None"
"21645","1","None"
"21646","1","None"
"21647","1","None"
"21648","1","None"
"21648","2","None"
"21648","3","None"
"21648","4","None"
"21649","1","None"
"21650","1","None"
"21651","1","None"
"21652","1","Drugs/narcotics"
"21652","2","None"
"21652","3","None"
"21652","4","None"
"21652","5","None"
"21653","1","None"
"21654","1","None"
"21655","1","None"
"21656","1","None"
"21657","1","None"
"21658","1","None"
"21659","1","None"
"21660","1","None"
"21661","1","None"
"21662","1","None"
"21663","1","None"
"21664","1","None"
"21665","1","None"
"21666","1","None"
"21667","1","None"
"21668","1","None"
"21669","1","None"
"21669","2","None"
"21670","1","None"
"21671","1","None"
"21672","1","None"
"21673","1","None"
"21673","2","None"
"21674","1","None"
"21675","1","None"
"21676","1","None"
"21677","1","None"
"21678","1","None"
"21679","1","None"
"21680","1","None"
"21681","1","None"
"21682","1","None"
"21683","1","None"
"21684","1","None"
"21685","1","None"
"21686","1","None"
"21687","1","None"
"21688","1","None"
"21689","1","None"
"21690","1","None"
"21691","1","None"
"21692","1","None"
"21693","1","None"
"21694","1","None"
"21695","1","None"
"21696","1","None"
"21697","1","None"
"21698","1","None"
"21699","1","None"
"21700","1","Drug Paraphernalia"
"21701","1","None"
"21702","1","None"
"21703","1","None"
"21704","1","None"
"21705","1","None"
"21706","1","None"
"21707","1","None"
"21708","1","None"
"21709","1","None"
"21710","1","Drug Paraphernalia"
"21711","1","None"
"21712","1","None"
"21713","1","None"
"21714","1","None"
"21715","1","None"
"21716","1","None"
"21717","1","None"
"21718","1","None"
"21719","1","None"
"21720","1","None"
"21721","1","None"
"21722","1","None"
"21723","1","None"
"21724","1","None"
"21725","1","None"
"21726","1","None"
"21727","1","None"
"21728","1","None"
"21729","1","None"
"21730","1","None"
"21731","1","None"
"21732","1","None"
"21733","1","None"
"21734","1","Other Contraband or evidence"
"21735","1","None"
"21736","1","None"
"21737","1","None"
"21738","1","None"
"21739","1","None"
"21740","1","None"
"21741","1","None"
"21742","1","None"
"21743","1","None"
"21744","1","None"
"21745","1","None"
"21746","1","None"
"21747","1","None"
"21748","1","None"
"21749","1","None"
"21750","1","None"
"21751","1","None"
"21752","1","None"
"21753","1","None"
"21754","1","None"
"21755","1","None"
"21756","1","None"
"21757","1","None"
"21758","1","None"
"21759","1","None"
"21760","1","None"
"21761","1","None"
"21762","1","None"
"21763","1","None"
"21764","1","None"
"21765","1","None"
"21766","1","None"
"21767","1","None"
"21768","1","None"
"21769","1","None"
"21770","1","None"
"21771","1","None"
"21772","1","None"
"21773","1","None"
"21774","1","None"
"21775","1","None"
"21776","1","None"
"21777","1","None"
"21778","1","None"
"21779","1","None"
"21780","1","None"
"21781","1","None"
"21782","1","None"
"21783","1","None"
"21784","1","None"
"21785","1","None"
"21786","1","None"
"21787","1","None"
"21787","2","None"
"21787","3","None"
"21788","1","Alcohol"
"21788","2","None"
"21789","1","None"
"21789","2","None"
"21789","3","None"
"21789","4","None"
"21790","1","None"
"21791","1","None"
"21791","2","None"
"21792","1","None"
"21793","1","None"
"21794","1","None"
"21795","1","None"
"21796","1","None"
"21797","1","None"
"21798","1","None"
"21799","1","None"
"21800","1","None"
"21801","1","None"
"21802","1","Alcohol"
"21803","1","None"
"21804","1","None"
"21805","1","None"
"21805","2","None"
"21806","1","None"
"21807","1","None"
"21808","1","Drug Paraphernalia"
"21809","1","None"
"21810","1","None"
"21811","1","Alcohol"
"21812","1","None"
"21813","1","None"
"21813","2","None"
"21814","1","None"
"21815","1","None"
"21816","1","None"
"21817","1","Alcohol"
"21818","1","None"
"21819","1","None"
"21820","1","None"
"21821","1","None"
"21822","1","None"
"21823","1","None"
"21824","1","Alcohol"
"21825","1","None"
"21826","1","None"
"21827","1","None"
"21828","1","None"
"21829","1","None"
"21830","1","None"
"21831","1","None"
"21832","1","None"
"21833","1","None"
"21834","1","None"
"21835","1","None"
"21836","1","None"
"21837","1","None"
"21838","1","None"
"21839","1","None"
"21840","1","None"
"21841","1","None"
"21842","1","None"
"21843","1","None"
"21844","1","None"
"21845","1","None"
"21846","1","None"
"21847","1","None"
"21848","1","None"
"21849","1","None"
"21850","1","None"
"21851","1","None"
"21852","1","None"
"21853","1","None"
"21854","1","None"
"21855","1","None"
"21856","1","None"
"21857","1","None"
"21858","1","None"
"21859","1","Drugs/narcotics"
"21859","1","Drug Paraphernalia"
"21860","1","None"
"21861","1","None"
"21862","1","None"
"21863","1","None"
"21864","1","None"
"21865","1","None"
"21866","1","None"
"21867","1","None"
"21868","1","None"
"21869","1","None"
"21870","1","None"
"21871","1","None"
"21872","1","None"
"21873","1","None"
"21874","1","None"
"21875","1","None"
"21876","1","None"
"21877","1","None"
"21878","1","None"
"21879","1","None"
"21880","1","None"
"21881","1","None"
"21882","1","None"
"21883","1","Drugs/narcotics"
"21883","1","Drug Paraphernalia"
"21884","1","None"
"21885","1","None"
"21886","1","None"
"21887","1","None"
"21888","1","None"
"21889","1","None"
"21889","2","None"
"21890","1","None"
"21890","2","Drugs/narcotics"
"21890","2","Drug Paraphernalia"
"21891","1","None"
"21892","1","None"
"21893","1","None"
"21894","1","None"
"21895","1","None"
"21896","1","None"
"21897","1","None"
"21898","1","None"
"21899","1","None"
"21900","1","None"
"21901","1","None"
"21902","1","None"
"21903","1","None"
"21904","1","None"
"21905","1","Drugs/narcotics"
"21906","1","None"
"21907","1","None"
"21908","1","None"
"21909","1","None"
"21910","1","None"
"21911","1","None"
"21912","1","None"
"21913","1","None"
"21914","1","None"
"21915","1","None"
"21916","1","None"
"21917","1","None"
"21918","1","None"
"21918","2","None"
"21919","1","None"
"21920","1","None"
"21921","1","None"
"21922","1","None"
"21923","1","None"
"21924","1","None"
"21925","1","None"
"21926","1","Money"
"21926","1","Cell phone(s) or electronic device(s)"
"21927","1","None"
"21928","1","None"
"21929","1","None"
"21930","1","None"
"21931","1","None"
"21932","1","None"
"21932","2","None"
"21933","1","None"
"21934","1","Drugs/narcotics"
"21935","1","None"
"21936","1","None"
"21937","1","None"
"21938","1","None"
"21939","1","None"
"21940","1","None"
"21941","1","None"
"21942","1","None"
"21943","1","None"
"21944","1","None"
"21945","1","None"
"21946","1","None"
"21947","1","None"
"21948","1","None"
"21949","1","None"
"21950","1","None"
"21951","1","None"
"21952","1","None"
"21952","2","None"
"21953","1","None"
"21954","1","None"
"21955","1","None"
"21956","1","None"
"21957","1","None"
"21958","1","None"
"21959","1","None"
"21960","1","None"
"21961","1","None"
"21962","1","None"
"21963","1","None"
"21964","1","None"
"21965","1","None"
"21966","1","None"
"21967","1","None"
"21968","1","None"
"21969","1","None"
"21970","1","None"
"21971","1","None"
"21972","1","None"
"21973","1","None"
"21974","1","None"
"21975","1","None"
"21976","1","None"
"21977","1","None"
"21978","1","None"
"21979","1","None"
"21980","1","None"
"21981","1","None"
"21982","1","Drug Paraphernalia"
"21983","1","None"
"21984","1","None"
"21985","1","None"
"21986","1","None"
"21987","1","Drug Paraphernalia"
"21988","1","None"
"21989","1","None"
"21990","1","None"
"21991","1","None"
"21992","1","None"
"21992","2","None"
"21992","3","None"
"21993","1","None"
"21994","1","None"
"21995","1","None"
"21996","1","None"
"21997","1","None"
"21998","1","None"
"21999","1","None"
"22000","1","None"
"22001","1","None"
"22002","1","None"
"22003","1","Drugs/narcotics"
"22004","1","None"
"22005","1","None"
"22006","1","None"
"22007","1","None"
"22008","1","None"
"22008","2","None"
"22008","3","None"
"22009","1","None"
"22009","2","None"
"22009","3","None"
"22010","1","None"
"22011","1","None"
"22012","1","None"
"22013","1","None"
"22014","1","None"
"22015","1","None"
"22016","1","None"
"22017","1","None"
"22018","1","None"
"22018","2","None"
"22018","3","None"
"22019","1","None"
"22020","1","None"
"22021","1","None"
"22022","1","None"
"22023","1","None"
"22024","1","None"
"22025","1","None"
"22026","1","None"
"22027","1","None"
"22028","1","None"
"22029","1","None"
"22030","1","None"
"22031","1","None"
"22032","1","None"
"22033","1","None"
"22034","1","None"
"22035","1","None"
"22036","1","None"
"22037","1","None"
"22038","1","None"
"22039","1","None"
"22040","1","None"
"22041","1","None"
"22042","1","None"
"22043","1","None"
"22044","1","None"
"22045","1","None"
"22046","1","None"
"22047","1","None"
"22048","1","None"
"22049","1","None"
"22050","1","None"
"22051","1","None"
"22052","1","None"
"22053","1","None"
"22054","1","None"
"22055","1","None"
"22056","1","None"
"22057","1","None"
"22058","1","None"
"22059","1","None"
"22060","1","None"
"22061","1","None"
"22062","1","None"
"22063","1","None"
"22064","1","None"
"22065","1","None"
"22066","1","None"
"22066","2","None"
"22066","3","None"
"22067","1","None"
"22068","1","None"
"22069","1","None"
"22069","2","None"
"22069","3","None"
"22070","1","None"
"22071","1","None"
"22072","1","None"
"22073","1","None"
"22074","1","None"
"22075","1","None"
"22076","1","None"
"22077","1","Drug Paraphernalia"
"22078","1","None"
"22079","1","None"
"22079","2","None"
"22080","1","None"
"22081","1","None"
"22082","1","None"
"22082","2","None"
"22082","3","None"
"22082","4","None"
"22083","1","None"
"22084","1","None"
"22085","1","None"
"22086","1","None"
"22087","1","None"
"22088","1","None"
"22089","1","None"
"22090","1","None"
"22090","2","None"
"22091","1","Drug Paraphernalia"
"22091","1","Drugs/narcotics"
"22091","2","Drug Paraphernalia"
"22091","2","Drugs/narcotics"
"22092","1","None"
"22093","1","None"
"22094","1","None"
"22095","1","None"
"22096","1","None"
"22097","1","None"
"22097","2","None"
"22097","3","None"
"22097","4","None"
"22097","5","None"
"22097","6","None"
"22098","1","None"
"22099","1","None"
"22099","2","None"
"22099","3","None"
"22099","4","None"
"22100","1","None"
"22101","1","None"
"22102","1","None"
"22103","1","None"
"22104","1","None"
"22105","1","None"
"22106","1","None"
"22107","1","None"
"22108","1","None"
"22109","1","None"
"22110","1","Alcohol"
"22111","1","None"
"22112","1","None"
"22113","1","None"
"22114","1","None"
"22115","1","None"
"22116","1","Alcohol"
"22116","2","None"
"22117","1","None"
"22118","1","None"
"22119","1","None"
"22120","1","None"
"22121","1","None"
"22122","1","None"
"22123","1","None"
"22124","1","None"
"22125","1","None"
"22126","1","None"
"22127","1","None"
"22128","1","None"
"22129","1","None"
"22130","1","None"
"22131","1","None"
"22132","1","None"
"22133","1","None"
"22134","1","None"
"22135","1","None"
"22136","1","None"
"22137","1","None"
"22138","1","None"
"22139","1","None"
"22140","1","None"
"22141","1","Alcohol"
"22142","1","None"
"22143","1","None"
"22144","1","None"
"22145","1","None"
"22146","1","None"
"22147","1","None"
"22148","1","None"
"22149","1","None"
"22150","1","None"
"22151","1","None"
"22152","1","None"
"22153","1","None"
"22154","1","None"
"22155","1","None"
"22155","2","None"
"22156","1","None"
"22157","1","None"
"22158","1","None"
"22159","1","None"
"22160","1","None"
"22161","1","None"
"22162","1","None"
"22163","1","None"
"22164","1","None"
"22165","1","None"
"22166","1","None"
"22167","1","None"
"22168","1","None"
"22169","1","None"
"22170","1","None"
"22171","1","None"
"22171","2","None"
"22172","1","None"
"22173","1","None"
"22174","1","None"
"22175","1","None"
"22176","1","None"
"22177","1","Alcohol"
"22178","1","None"
"22179","1","None"
"22179","2","None"
"22180","1","None"
"22181","1","None"
"22182","1","None"
"22183","1","None"
"22184","1","None"
"22185","1","None"
"22186","1","None"
"22187","1","None"
"22188","1","None"
"22189","1","None"
"22190","1","None"
"22191","1","None"
"22192","1","None"
"22193","1","None"
"22194","1","None"
"22195","1","None"
"22196","1","None"
"22197","1","None"
"22198","1","None"
"22199","1","None"
"22200","1","None"
"22201","1","None"
"22202","1","None"
"22203","1","None"
"22204","1","None"
"22205","1","None"
"22206","1","None"
"22207","1","None"
"22208","1","None"
"22209","1","None"
"22210","1","None"
"22211","1","None"
"22212","1","None"
"22213","1","None"
"22213","2","None"
"22214","1","None"
"22215","1","None"
"22216","1","None"
"22217","1","None"
"22218","1","None"
"22219","1","None"
"22220","1","None"
"22221","1","None"
"22222","1","None"
"22223","1","None"
"22224","1","None"
"22225","1","None"
"22226","1","None"
"22227","1","None"
"22228","1","None"
"22229","1","None"
"22230","1","None"
"22231","1","None"
"22232","1","None"
"22233","1","None"
"22234","1","None"
"22235","1","None"
"22236","1","None"
"22237","1","None"
"22238","1","None"
"22239","1","Drugs/narcotics"
"22240","1","None"
"22241","1","None"
"22242","1","None"
"22243","1","None"
"22244","1","None"
"22245","1","None"
"22246","1","None"
"22247","1","None"
"22248","1","None"
"22249","1","None"
"22250","1","None"
"22251","1","None"
"22252","1","None"
"22253","1","None"
"22254","1","None"
"22255","1","None"
"22256","1","None"
"22257","1","None"
"22258","1","None"
"22259","1","None"
"22260","1","None"
"22261","1","None"
"22262","1","None"
"22263","1","None"
"22264","1","None"
"22265","1","None"
"22266","1","None"
"22267","1","None"
"22268","1","None"
"22269","1","None"
"22270","1","Alcohol"
"22271","1","None"
"22272","1","None"
"22273","1","None"
"22274","1","None"
"22275","1","None"
"22276","1","None"
"22277","1","None"
"22278","1","None"
"22279","1","None"
"22280","1","None"
"22281","1","None"
"22282","1","None"
"22283","1","None"
"22284","1","None"
"22285","1","None"
"22286","1","None"
"22287","1","None"
"22288","1","None"
"22289","1","None"
"22289","2","None"
"22290","1","None"
"22291","1","None"
"22292","1","None"
"22292","2","None"
"22292","3","None"
"22293","1","None"
"22294","1","None"
"22295","1","None"
"22296","1","None"
"22297","1","None"
"22298","1","None"
"22299","1","None"
"22300","1","None"
"22301","1","None"
"22302","1","None"
"22303","1","None"
"22304","1","None"
"22305","1","None"
"22306","1","None"
"22307","1","None"
"22307","2","None"
"22308","1","None"
"22309","1","None"
"22310","1","None"
"22311","1","None"
"22312","1","None"
"22313","1","None"
"22314","1","None"
"22315","1","None"
"22316","1","None"
"22317","1","None"
"22318","1","None"
"22319","1","None"
"22320","1","None"
"22321","1","Alcohol"
"22322","1","None"
"22323","1","None"
"22324","1","None"
"22325","1","None"
"22326","1","None"
"22327","1","None"
"22328","1","None"
"22329","1","None"
"22330","1","None"
"22331","1","None"
"22332","1","None"
"22333","1","None"
"22334","1","None"
"22335","1","None"
"22336","1","None"
"22337","1","None"
"22338","1","Alcohol"
"22338","2","Alcohol"
"22339","1","None"
"22340","1","None"
"22341","1","None"
"22342","1","None"
"22343","1","Alcohol"
"22344","1","None"
"22345","1","None"
"22346","1","None"
"22347","1","None"
"22348","1","None"
"22349","1","Alcohol"
"22350","1","None"
"22351","1","None"
"22352","1","None"
"22353","1","None"
"22354","1","None"
"22355","1","None"
"22356","1","None"
"22357","1","None"
"22358","1","None"
"22359","1","None"
"22360","1","None"
"22361","1","None"
"22362","1","None"
"22363","1","None"
"22364","1","None"
"22365","1","None"
"22366","1","None"
"22367","1","None"
"22367","2","None"
"22368","1","None"
"22369","1","None"
"22370","1","None"
"22371","1","Drugs/narcotics"
"22372","1","None"
"22373","1","None"
"22374","1","None"
"22375","1","None"
"22376","1","None"
"22377","1","None"
"22378","1","None"
"22379","1","None"
"22380","1","None"
"22381","1","None"
"22382","1","None"
"22383","1","None"
"22384","1","None"
"22385","1","None"
"22386","1","None"
"22387","1","None"
"22388","1","None"
"22389","1","None"
"22390","1","None"
"22391","1","None"
"22392","1","None"
"22393","1","None"
"22394","1","None"
"22395","1","Alcohol"
"22396","1","Alcohol"
"22397","1","None"
"22397","2","None"
"22398","1","None"
"22399","1","None"
"22400","1","None"
"22401","1","None"
"22402","1","None"
"22403","1","None"
"22404","1","None"
"22405","1","None"
"22406","1","None"
"22406","2","None"
"22407","1","None"
"22408","1","None"
"22409","1","None"
"22410","1","None"
"22411","1","None"
"22412","1","None"
"22413","1","None"
"22414","1","None"
"22415","1","None"
"22416","1","None"
"22417","1","None"
"22418","1","None"
"22419","1","None"
"22420","1","None"
"22421","1","None"
"22422","1","None"
"22423","1","None"
"22424","1","None"
"22425","1","None"
"22426","1","None"
"22427","1","None"
"22428","1","None"
"22428","2","None"
"22429","1","None"
"22430","1","None"
"22431","1","None"
"22432","1","Alcohol"
"22432","2","Alcohol"
"22433","1","None"
"22434","1","None"
"22435","1","None"
"22436","1","None"
"22437","1","None"
"22438","1","None"
"22439","1","None"
"22440","1","None"
"22440","2","None"
"22441","1","None"
"22442","1","None"
"22443","1","None"
"22444","1","None"
"22445","1","None"
"22446","1","None"
"22447","1","None"
"22447","2","None"
"22448","1","None"
"22449","1","None"
"22450","1","None"
"22451","1","None"
"22452","1","None"
"22453","1","None"
"22454","1","None"
"22455","1","None"
"22456","1","None"
"22457","1","None"
"22457","2","None"
"22458","1","None"
"22459","1","None"
"22460","1","None"
"22461","1","None"
"22462","1","None"
"22463","1","None"
"22464","1","None"
"22464","2","None"
"22465","1","None"
"22466","1","None"
"22467","1","None"
"22468","1","None"
"22468","2","None"
"22469","1","None"
"22470","1","None"
"22471","1","None"
"22472","1","None"
"22473","1","None"
"22474","1","None"
"22474","2","None"
"22475","1","None"
"22476","1","None"
"22477","1","None"
"22478","1","None"
"22479","1","None"
"22480","1","None"
"22481","1","None"
"22482","1","None"
"22483","1","Drugs/narcotics"
"22484","1","None"
"22485","1","None"
"22485","2","None"
"22485","3","None"
"22486","1","None"
"22487","1","None"
"22488","1","None"
"22489","1","None"
"22490","1","None"
"22491","1","None"
"22492","1","None"
"22493","1","None"
"22493","2","None"
"22494","1","None"
"22495","1","None"
"22496","1","None"
"22497","1","None"
"22498","1","None"
"22499","1","None"
"22500","1","None"
"22501","1","None"
"22502","1","Weapon(s) other than a firearm"
"22503","1","None"
"22504","1","None"
"22505","1","None"
"22506","1","None"
"22507","1","None"
"22508","1","None"
"22509","1","None"
"22510","1","None"
"22511","1","Alcohol"
"22511","2","Alcohol"
"22512","1","None"
"22513","1","None"
"22514","1","None"
"22515","1","None"
"22516","1","None"
"22517","1","None"
"22518","1","None"
"22519","1","None"
"22520","1","None"
"22521","1","None"
"22522","1","None"
"22523","1","None"
"22524","1","Alcohol"
"22525","1","None"
"22526","1","None"
"22527","1","Other Contraband or evidence"
"22528","1","None"
"22529","1","None"
"22530","1","None"
"22531","1","None"
"22532","1","None"
"22533","1","None"
"22534","1","Alcohol"
"22535","1","None"
"22535","2","None"
"22536","1","None"
"22537","1","None"
"22538","1","None"
"22539","1","None"
"22540","1","None"
"22541","1","Alcohol"
"22541","2","None"
"22542","1","None"
"22543","1","None"
"22543","2","None"
"22544","1","None"
"22545","1","None"
"22546","1","None"
"22547","1","Drugs/narcotics"
"22548","1","None"
"22549","1","None"
"22550","1","None"
"22551","1","None"
"22552","1","None"
"22553","1","None"
"22554","1","None"
"22555","1","None"
"22555","2","None"
"22556","1","None"
"22557","1","None"
"22558","1","None"
"22559","1","None"
"22559","2","None"
"22560","1","None"
"22561","1","None"
"22561","2","None"
"22562","1","None"
"22563","1","None"
"22564","1","None"
"22565","1","None"
"22566","1","None"
"22567","1","None"
"22568","1","None"
"22569","1","None"
"22570","1","None"
"22571","1","Drug Paraphernalia"
"22571","1","Drugs/narcotics"
"22572","1","None"
"22573","1","None"
"22574","1","None"
"22575","1","None"
"22576","1","None"
"22577","1","None"
"22578","1","None"
"22579","1","None"
"22580","1","None"
"22581","1","None"
"22582","1","None"
"22583","1","None"
"22584","1","None"
"22585","1","Drugs/narcotics"
"22585","1","Drug Paraphernalia"
"22586","1","Drugs/narcotics"
"22587","1","None"
"22588","1","None"
"22589","1","None"
"22590","1","None"
"22591","1","None"
"22592","1","None"
"22593","1","None"
"22594","1","None"
"22595","1","None"
"22596","1","None"
"22597","1","None"
"22598","1","None"
"22599","1","None"
"22600","1","None"
"22601","1","None"
"22601","2","None"
"22601","3","None"
"22602","1","None"
"22603","1","None"
"22604","1","Cell phone(s) or electronic device(s)"
"22604","1","Suspected Stolen property"
"22605","1","None"
"22606","1","None"
"22607","1","None"
"22608","1","None"
"22609","1","Drugs/narcotics"
"22610","1","None"
"22611","1","None"
"22612","1","None"
"22613","1","None"
"22614","1","None"
"22615","1","None"
"22616","1","None"
"22617","1","None"
"22618","1","None"
"22619","1","None"
"22620","1","None"
"22621","1","None"
"22622","1","None"
"22623","1","None"
"22624","1","None"
"22625","1","None"
"22625","2","None"
"22626","1","None"
"22627","1","None"
"22628","1","None"
"22629","1","None"
"22630","1","None"
"22630","2","None"
"22631","1","None"
"22632","1","None"
"22633","1","None"
"22634","1","Weapon(s) other than a firearm"
"22635","1","None"
"22636","1","None"
"22637","1","None"
"22638","1","None"
"22639","1","None"
"22640","1","None"
"22641","1","None"
"22642","1","None"
"22643","1","None"
"22644","1","None"
"22645","1","None"
"22646","1","None"
"22647","1","None"
"22648","1","None"
"22648","2","Alcohol"
"22649","1","None"
"22650","1","None"
"22651","1","None"
"22652","1","Alcohol"
"22652","2","Alcohol"
"22652","3","Alcohol"
"22653","1","None"
"22654","1","None"
"22655","1","None"
"22656","1","Drugs/narcotics"
"22656","2","None"
"22657","1","None"
"22658","1","None"
"22659","1","None"
"22660","1","None"
"22661","1","None"
"22662","1","None"
"22663","1","None"
"22664","1","None"
"22665","1","None"
"22666","1","None"
"22667","1","None"
"22668","1","None"
"22669","1","None"
"22670","1","None"
"22671","1","None"
"22672","1","None"
"22673","1","None"
"22674","1","None"
"22674","2","None"
"22674","3","None"
"22675","1","None"
"22676","1","None"
"22677","1","None"
"22678","1","None"
"22679","1","None"
"22680","1","None"
"22681","1","None"
"22682","1","None"
"22683","1","None"
"22684","1","None"
"22685","1","None"
"22686","1","Alcohol"
"22687","1","Alcohol"
"22688","1","None"
"22689","1","None"
"22690","1","None"
"22691","1","None"
"22692","1","None"
"22693","1","None"
"22694","1","None"
"22695","1","None"
"22696","1","None"
"22697","1","None"
"22698","1","None"
"22699","1","None"
"22700","1","None"
"22701","1","None"
"22702","1","None"
"22703","1","None"
"22704","1","None"
"22705","1","None"
"22706","1","None"
"22707","1","None"
"22708","1","None"
"22709","1","None"
"22710","1","None"
"22711","1","None"
"22712","1","None"
"22713","1","None"
"22714","1","None"
"22715","1","None"
"22716","1","None"
"22717","1","Drugs/narcotics"
"22718","1","Cell phone(s) or electronic device(s)"
"22719","1","None"
"22720","1","None"
"22720","2","None"
"22721","1","None"
"22722","1","None"
"22723","1","None"
"22724","1","None"
"22724","2","None"
"22725","1","None"
"22725","2","None"
"22725","3","None"
"22726","1","None"
"22727","1","None"
"22727","2","None"
"22728","1","None"
"22729","1","None"
"22730","1","None"
"22731","1","Suspected Stolen property"
"22732","1","None"
"22733","1","None"
"22734","1","None"
"22735","1","None"
"22736","1","None"
"22736","2","None"
"22736","3","None"
"22736","4","None"
"22737","1","None"
"22738","1","None"
"22739","1","None"
"22740","1","None"
"22741","1","None"
"22742","1","None"
"22743","1","None"
"22744","1","None"
"22745","1","None"
"22746","1","None"
"22747","1","None"
"22748","1","None"
"22749","1","None"
"22750","1","None"
"22751","1","None"
"22752","1","None"
"22753","1","None"
"22754","1","None"
"22755","1","None"
"22756","1","Alcohol"
"22757","1","None"
"22758","1","None"
"22759","1","None"
"22760","1","None"
"22761","1","None"
"22762","1","None"
"22763","1","None"
"22764","1","None"
"22765","1","None"
"22765","2","None"
"22766","1","None"
"22767","1","None"
"22768","1","None"
"22769","1","None"
"22770","1","None"
"22771","1","None"
"22772","1","None"
"22773","1","None"
"22773","2","None"
"22774","1","None"
"22775","1","None"
"22776","1","None"
"22777","1","None"
"22778","1","None"
"22778","2","None"
"22779","1","None"
"22780","1","None"
"22780","2","None"
"22781","1","None"
"22782","1","None"
"22783","1","None"
"22783","2","None"
"22784","1","None"
"22785","1","None"
"22786","1","None"
"22787","1","None"
"22788","1","None"
"22789","1","None"
"22790","1","None"
"22791","1","None"
"22792","1","None"
"22793","1","None"
"22794","1","None"
"22795","1","None"
"22796","1","None"
"22797","1","None"
"22798","1","None"
"22799","1","None"
"22800","1","None"
"22800","2","None"
"22801","1","None"
"22802","1","None"
"22803","1","None"
"22804","1","None"
"22805","1","None"
"22806","1","None"
"22807","1","None"
"22807","2","None"
"22808","1","None"
"22809","1","None"
"22810","1","None"
"22811","1","None"
"22811","2","None"
"22812","1","None"
"22813","1","None"
"22814","1","None"
"22815","1","None"
"22816","1","None"
"22817","1","None"
"22818","1","None"
"22819","1","None"
"22820","1","None"
"22821","1","None"
"22821","2","None"
"22821","3","None"
"22822","1","None"
"22823","1","None"
"22824","1","None"
"22825","1","None"
"22826","1","None"
"22827","1","None"
"22828","1","None"
"22829","1","None"
"22830","1","None"
"22831","1","None"
"22832","1","None"
"22833","1","None"
"22834","1","None"
"22835","1","None"
"22836","1","None"
"22837","1","None"
"22838","1","None"
"22839","1","None"
"22840","1","None"
"22841","1","None"
"22842","1","None"
"22843","1","None"
"22844","1","None"
"22845","1","None"
"22846","1","None"
"22847","1","None"
"22848","1","None"
"22849","1","None"
"22850","1","None"
"22851","1","None"
"22852","1","None"
"22853","1","None"
"22854","1","None"
"22855","1","None"
"22856","1","None"
"22857","1","None"
"22858","1","None"
"22859","1","None"
"22860","1","None"
"22861","1","None"
"22862","1","None"
"22863","1","None"
