"stop_id","pid","basis_for_search","basis_for_search_explanation"
"9577","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9578","1","",""
"9579","1","",""
"9580","1","",""
"9581","1","",""
"9582","1","",""
"9583","1","",""
"9584","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9585","1","",""
"9586","1","",""
"9587","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9588","1","",""
"9589","1","",""
"9590","1","",""
"9591","1","",""
"9592","1","",""
"9593","1","",""
"9594","1","",""
"9595","1","",""
"9596","1","",""
"9597","1","",""
"9598","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9599","1","",""
"9600","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9600","2","Incident to arrest","SEARCHED INCIDENT TO ARREST"
"9601","1","",""
"9602","1","",""
"9603","1","Incident to arrest","Arrested for commercial Burg/ Residential Burg and vandalism"
"9604","1","",""
"9605","1","",""
"9606","1","",""
"9607","1","",""
"9608","1","",""
"9609","1","",""
"9610","1","",""
"9611","1","Incident to arrest","Suspect was arrested."
"9612","1","",""
"9613","1","",""
"9614","1","",""
"9615","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9616","1","",""
"9617","1","",""
"9618","1","",""
"9619","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9620","1","",""
"9621","1","",""
"9621","2","",""
"9622","1","",""
"9623","1","",""
"9624","1","",""
"9624","2","",""
"9625","1","",""
"9626","1","",""
"9627","1","",""
"9628","1","",""
"9629","1","",""
"9630","1","Incident to arrest","ARRESTED AND SEARCHED"
"9631","1","",""
"9632","1","",""
"9632","2","",""
"9633","1","",""
"9634","1","",""
"9635","1","",""
"9636","1","Incident to arrest","Subject arrested for 11550(a) and 3453(q)"
"9636","1","Condition of parole / probation/ PRCS / mandatory supervision","Subject arrested for 11550(a) and 3453(q)"
"9637","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9637","2","Condition of parole / probation/ PRCS / mandatory supervision","Subject was found to be on parole with a parole warrant. Search of person incidnet to arrest. Search of vehicle per parole conditions."
"9637","2","Incident to arrest","Subject was found to be on parole with a parole warrant. Search of person incidnet to arrest. Search of vehicle per parole conditions."
"9638","1","",""
"9639","1","",""
"9640","1","",""
"9641","1","",""
"9642","1","",""
"9643","1","",""
"9644","1","",""
"9645","1","",""
"9645","2","",""
"9645","3","",""
"9646","1","",""
"9647","1","Incident to arrest","arrested for 11550 HS"
"9648","1","",""
"9649","1","Incident to arrest","5150 DETENTION"
"9650","1","Incident to arrest","incident to arrest "
"9650","1","Officer Safety/safety of others","incident to arrest "
"9651","1","",""
"9652","1","",""
"9653","1","",""
"9654","1","",""
"9655","1","",""
"9656","1","",""
"9657","1","",""
"9658","1","",""
"9659","1","",""
"9660","1","Incident to arrest","battery"
"9661","1","",""
"9661","2","",""
"9662","1","",""
"9663","1","",""
"9664","1","",""
"9665","1","Incident to arrest","Searched female after placing her under arrest."
"9666","1","",""
"9667","1","",""
"9668","1","",""
"9669","1","",""
"9669","2","",""
"9670","1","",""
"9671","1","",""
"9672","1","",""
"9673","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9674","1","",""
"9675","1","",""
"9676","1","",""
"9677","1","",""
"9678","1","",""
"9679","1","",""
"9679","2","",""
"9679","3","",""
"9680","1","",""
"9681","1","",""
"9682","1","",""
"9683","1","Consent given","GAVE CONSENT TO GET ID FROM POCKET"
"9684","1","",""
"9685","1","Incident to arrest","Subject was arrested for violating restraining order"
"9686","1","Incident to arrest","reasonable suspicion of 11550 H&S"
"9686","1","Officer Safety/safety of others","reasonable suspicion of 11550 H&S"
"9687","1","",""
"9688","1","",""
"9689","1","Incident to arrest","arrested for dui"
"9689","1","Officer Safety/safety of others","arrested for dui"
"9690","1","",""
"9691","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9692","1","",""
"9693","1","",""
"9694","1","",""
"9694","2","",""
"9695","1","",""
"9696","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9696","2","Incident to arrest","arrest"
"9697","1","",""
"9698","1","Incident to arrest","incidnet to arrest, relased with dention report"
"9698","1","Consent given","incidnet to arrest, relased with dention report"
"9699","1","",""
"9700","1","",""
"9701","1","",""
"9702","1","",""
"9703","1","",""
"9704","1","",""
"9705","1","",""
"9706","1","Incident to arrest","Drunk and disorderly"
"9707","1","Incident to arrest","DRUNK IN PUBLIC"
"9708","1","",""
"9709","1","",""
"9710","1","",""
"9711","1","Evidence of crime","Laser pen in his pocket. When asked where it was, subj told me. Retrieved as evidence and could be used to harm officers."
"9712","1","",""
"9713","1","",""
"9714","1","",""
"9715","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9716","1","",""
"9717","1","",""
"9718","1","Evidence of crime","duece"
"9719","1","",""
"9720","1","",""
"9721","1","",""
"9722","1","",""
"9723","1","",""
"9724","1","Incident to arrest","Subject was unable to care for self therefore needed to go to the Sobering Center."
"9725","1","",""
"9726","1","",""
"9726","2","",""
"9727","1","",""
"9728","1","",""
"9729","1","",""
"9730","1","",""
"9731","1","",""
"9732","1","",""
"9733","1","",""
"9734","1","",""
"9735","1","",""
"9736","1","Incident to arrest","Arrested for warrant"
"9737","1","Incident to arrest","DRUNK AND DISORDERLY"
"9738","1","",""
"9739","1","",""
"9739","2","",""
"9740","1","",""
"9741","1","Incident to arrest","Search incident to arrest"
"9742","1","",""
"9743","1","",""
"9744","1","",""
"9745","1","Incident to arrest","DRUNK IN PUBLIC"
"9746","1","",""
"9747","1","",""
"9748","1","",""
"9749","1","",""
"9750","1","Incident to arrest","DRUNK IN PUBLIC"
"9751","1","",""
"9752","1","",""
"9753","1","",""
"9754","1","Incident to arrest","Search incident to arrest"
"9755","1","",""
"9755","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"9755","3","Condition of parole / probation/ PRCS / mandatory supervision",""
"9756","1","",""
"9756","2","",""
"9757","1","",""
"9758","1","Incident to arrest","FIGHTING IN PUBLIC"
"9759","1","",""
"9759","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"9760","1","",""
"9761","1","",""
"9762","1","",""
"9762","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"9762","3","Condition of parole / probation/ PRCS / mandatory supervision",""
"9763","1","",""
"9764","1","",""
"9765","1","",""
"9766","1","",""
"9767","1","Incident to arrest","Search incident to arrest"
"9768","1","",""
"9769","1","",""
"9770","1","",""
"9770","2","",""
"9770","3","",""
"9770","4","",""
"9770","5","",""
"9770","6","",""
"9771","1","",""
"9772","1","",""
"9773","1","",""
"9773","2","",""
"9774","1","",""
"9775","1","",""
"9776","1","Incident to arrest","searched incident to arrest for 647(f) PC"
"9777","1","Incident to arrest","Suspect was searched for weapons when detained. Suspect was searched incident to arrest."
"9777","1","Suspected weapons","Suspect was searched for weapons when detained. Suspect was searched incident to arrest."
"9778","1","Incident to arrest","ARRESTED FOR FELONY DOMESTIC VIOLENCE"
"9779","1","Vehicle inventory","VEHICLE IMPOUNDED AND INVENTORIED"
"9779","2","Incident to arrest","PURSE SEARCHED INCIDENT TO ARREST"
"9780","1","Incident to arrest","Subject was placed under citizen arrest for battery. likely to continue."
"9781","1","",""
"9781","2","",""
"9782","1","",""
"9783","1","",""
"9784","1","Incident to arrest","ARREST FOR 23152(A) VC"
"9785","1","",""
"9786","1","",""
"9787","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9788","1","Incident to arrest","she was searched after being arrested for any additonal missed property"
"9789","1","",""
"9790","1","",""
"9791","1","",""
"9791","2","",""
"9791","3","",""
"9792","1","",""
"9793","1","",""
"9794","1","",""
"9795","1","",""
"9796","1","",""
"9797","1","",""
"9798","1","",""
"9799","1","",""
"9800","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9801","1","Officer Safety/safety of others","245 adw"
"9801","1","Suspected weapons","245 adw"
"9801","2","Officer Safety/safety of others","245 adw"
"9801","2","Suspected weapons","245 adw"
"9802","1","",""
"9803","1","",""
"9804","1","",""
"9805","1","Incident to arrest","Searched incident to arrest"
"9806","1","",""
"9807","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9808","1","",""
"9809","1","",""
"9810","1","",""
"9810","2","",""
"9811","1","",""
"9812","1","",""
"9813","1","Incident to arrest","5150 hold"
"9814","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9815","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9816","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9816","2","",""
"9817","1","",""
"9818","1","Incident to arrest","979m PC x2"
"9818","1","Condition of parole / probation/ PRCS / mandatory supervision","979m PC x2"
"9819","1","",""
"9820","1","",""
"9821","1","Evidence of crime","Seized knife used to 11-45"
"9821","1","Officer Safety/safety of others","Seized knife used to 11-45"
"9822","1","",""
"9823","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9824","1","",""
"9825","1","",""
"9826","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9826","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"9827","1","",""
"9828","1","",""
"9829","1","",""
"9830","1","",""
"9831","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9832","1","",""
"9833","1","",""
"9834","1","",""
"9835","1","",""
"9836","1","",""
"9837","1","",""
"9838","1","",""
"9839","1","",""
"9840","1","",""
"9841","1","",""
"9842","1","",""
"9843","1","",""
"9844","1","",""
"9845","1","",""
"9846","1","",""
"9847","1","",""
"9848","1","",""
"9849","1","",""
"9850","1","",""
"9851","1","",""
"9852","1","",""
"9853","1","",""
"9854","1","",""
"9855","1","",""
"9856","1","",""
"9857","1","",""
"9858","1","Incident to arrest","under arrest"
"9859","1","",""
"9860","1","",""
"9861","1","",""
"9862","1","Vehicle inventory","22651(P) CVC"
"9863","1","",""
"9864","1","",""
"9865","1","",""
"9866","1","",""
"9867","1","",""
"9868","1","",""
"9869","1","",""
"9870","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9871","1","",""
"9872","1","",""
"9873","1","",""
"9874","1","",""
"9875","1","Incident to arrest","Nothing found"
"9876","1","",""
"9877","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9878","1","",""
"9879","1","",""
"9880","1","",""
"9881","1","Incident to arrest","Domestic violence"
"9882","1","Incident to arrest","dv arrest"
"9883","1","",""
"9884","1","",""
"9885","1","",""
"9886","1","",""
"9887","1","",""
"9888","1","",""
"9889","1","",""
"9890","1","",""
"9891","1","",""
"9892","1","",""
"9893","1","",""
"9894","1","",""
"9895","1","",""
"9896","1","",""
"9897","1","",""
"9898","1","",""
"9899","1","",""
"9900","1","",""
"9900","2","",""
"9901","1","Consent given","WEAPON (KNIFE) OBSERVED IN SUBJECTS HAND IN A PUBLIC PLACE, KNIFE WAS LOCKED IN OPEN POSITION"
"9902","1","",""
"9903","1","",""
"9904","1","",""
"9904","2","",""
"9905","1","Incident to arrest","Subj placed under citizen's arrest by victim and searched incident to arrest."
"9906","1","",""
"9906","2","",""
"9906","3","",""
"9907","1","",""
"9908","1","",""
"9909","1","",""
"9910","1","",""
"9910","2","",""
"9911","1","",""
"9912","1","",""
"9913","1","",""
"9914","1","",""
"9915","1","",""
"9916","1","",""
"9917","1","",""
"9918","1","",""
"9919","1","",""
"9920","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"9920","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"9921","1","",""
"9922","1","",""
"9923","1","",""
"9924","1","",""
"9925","1","",""
"9926","1","",""
"9926","2","",""
"9927","1","",""
"9928","1","",""
"9929","1","",""
"9930","1","",""
"9931","1","",""
"9932","1","",""
"9933","1","",""
"9934","1","",""
"9935","1","",""
"9936","1","",""
"9937","1","",""
"9938","1","",""
"9939","1","",""
"9940","1","",""
"9941","1","",""
"9942","1","",""
"9943","1","",""
"9944","1","",""
"9945","1","",""
"9946","1","",""
"9947","1","",""
"9948","1","",""
"9949","1","",""
"9950","1","",""
"9951","1","",""
"9952","1","",""
"9953","1","",""
"9954","1","",""
"9955","1","",""
"9956","1","",""
"9957","1","",""
"9958","1","",""
"9959","1","",""
"9960","1","",""
"9961","1","",""
"9962","1","",""
"9963","1","",""
"9964","1","",""
"9965","1","",""
"9966","1","",""
"9967","1","",""
"9968","1","",""
"9969","1","",""
"9970","1","",""
"9971","1","",""
"9972","1","Incident to arrest","Suspect in 422 case"
"9973","1","",""
"9974","1","",""
"9975","1","",""
"9976","1","",""
"9977","1","",""
"9978","1","",""
"9979","1","",""
"9980","1","",""
"9981","1","",""
"9982","1","",""
"9982","2","",""
"9983","1","",""
"9984","1","Incident to arrest","subject of radio call"
"9985","1","Incident to arrest","647 f arrest "
"9986","1","",""
"9987","1","",""
"9987","2","",""
"9988","1","",""
"9988","2","",""
"9989","1","",""
"9990","1","Incident to arrest","radio call"
"9991","1","",""
"9992","1","",""
"9993","1","",""
"9994","1","",""
"9995","1","",""
"9996","1","",""
"9997","1","",""
"9998","1","",""
"9999","1","",""
"10000","1","",""
"10001","1","Incident to arrest","subject searched incident to arrest. paraphernalia was located"
"10002","1","Officer Safety/safety of others","SUBJECT WAS REPORTED TO HAVE A KNIFE"
"10002","1","Suspected weapons","SUBJECT WAS REPORTED TO HAVE A KNIFE"
"10003","1","Exigent circumstances/emergency","5150 HOLD CMH, HOSTILE"
"10004","1","",""
"10005","1","",""
"10006","1","",""
"10007","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10008","1","Consent given","Consent to search vehicle"
"10009","1","",""
"10010","1","Incident to arrest","Male was detained under 5150 W.I. for making suicidal ideations while holding a loaded handgun"
"10010","1","Officer Safety/safety of others","Male was detained under 5150 W.I. for making suicidal ideations while holding a loaded handgun"
"10010","1","Suspected weapons","Male was detained under 5150 W.I. for making suicidal ideations while holding a loaded handgun"
"10011","1","",""
"10012","1","",""
"10013","1","",""
"10014","1","",""
"10015","1","",""
"10016","1","Incident to arrest","subject had a warrant"
"10017","1","",""
"10018","1","",""
"10019","1","",""
"10019","2","",""
"10020","1","Exigent circumstances/emergency","5150 W & I"
"10020","1","Officer Safety/safety of others","5150 W & I"
"10021","1","Incident to arrest","Subject arrested"
"10022","1","",""
"10023","1","",""
"10024","1","",""
"10025","1","",""
"10026","1","Incident to arrest","Suspect was searched for contraband after arrest"
"10027","1","",""
"10028","1","",""
"10029","1","",""
"10030","1","",""
"10031","1","",""
"10032","1","",""
"10033","1","",""
"10034","1","Incident to arrest","drunk in public arrest"
"10035","1","",""
"10036","1","",""
"10037","1","",""
"10037","2","Incident to arrest","subj was arrested for a warrant. no contraband found on person"
"10038","1","",""
"10039","1","",""
"10040","1","",""
"10041","1","",""
"10042","1","Incident to arrest","radio call"
"10043","1","",""
"10044","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10044","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"10045","1","",""
"10045","2","",""
"10045","3","",""
"10046","1","",""
"10047","1","Vehicle inventory","VEH TOWED"
"10048","1","",""
"10049","1","",""
"10050","1","",""
"10051","1","Incident to arrest","Search incident to arrest"
"10052","1","",""
"10053","1","",""
"10054","1","",""
"10055","1","",""
"10055","2","",""
"10056","1","",""
"10057","1","Incident to arrest","ARRESTED FOR DV"
"10058","1","",""
"10059","1","",""
"10060","1","Officer Safety/safety of others","female searched prior to transport"
"10061","1","Condition of parole / probation/ PRCS / mandatory supervision","subject was arrested due to active warrant"
"10061","1","Incident to arrest","subject was arrested due to active warrant"
"10062","1","",""
"10062","2","",""
"10063","1","",""
"10064","1","",""
"10064","2","",""
"10064","3","",""
"10064","4","",""
"10065","1","",""
"10066","1","",""
"10067","1","",""
"10068","1","",""
"10069","1","",""
"10070","1","",""
"10071","1","",""
"10072","1","",""
"10073","1","",""
"10074","1","",""
"10075","1","Incident to arrest","placed on 5150 hold. searched before transport"
"10076","1","",""
"10077","1","",""
"10078","1","",""
"10079","1","",""
"10080","1","",""
"10081","1","",""
"10082","1","",""
"10083","1","Incident to arrest","evade and warrant arrest"
"10083","1","Condition of parole / probation/ PRCS / mandatory supervision","evade and warrant arrest"
"10083","1","Visible contraband","evade and warrant arrest"
"10084","1","",""
"10085","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10086","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10087","1","",""
"10088","1","",""
"10089","1","Incident to arrest","Domestic Violence"
"10090","1","",""
"10091","1","Incident to arrest","arrested"
"10091","2","Vehicle inventory","22651o1a CVC"
"10092","1","Incident to arrest","warrant"
"10093","1","",""
"10094","1","Incident to arrest","Domestic violence battery"
"10095","1","Incident to arrest","Arrest"
"10096","1","",""
"10097","1","",""
"10098","1","",""
"10099","1","",""
"10100","1","Incident to arrest","SUSPECT BEAT GF"
"10101","1","",""
"10102","1","",""
"10103","1","",""
"10104","1","",""
"10105","1","",""
"10106","1","",""
"10107","1","",""
"10108","1","",""
"10109","1","Odor of contraband","He had open alcohol on the bench he fell off of and in his open backpack"
"10110","1","",""
"10111","1","",""
"10112","1","",""
"10113","1","Incident to arrest","DUI ARREST"
"10114","1","",""
"10115","1","",""
"10116","1","Incident to arrest","pushed his wife"
"10117","1","Incident to arrest","suspect gave consent to search"
"10117","1","Consent given","suspect gave consent to search"
"10118","1","",""
"10118","2","",""
"10119","1","",""
"10120","1","",""
"10121","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10122","1","",""
"10123","1","",""
"10124","1","",""
"10125","1","",""
"10126","1","",""
"10127","1","Incident to arrest","Drunk in public"
"10128","1","",""
"10129","1","",""
"10130","1","Search Warrant","FORCE BLOOD"
"10131","1","",""
"10132","1","",""
"10133","1","",""
"10133","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"10134","1","",""
"10135","1","",""
"10136","1","",""
"10137","1","",""
"10138","1","",""
"10139","1","",""
"10140","1","",""
"10141","1","",""
"10142","1","Officer Safety/safety of others","Searched before being placed in patrol vehicle"
"10143","1","",""
"10144","1","",""
"10145","1","Suspected weapons","Person had weapons on them and search full search was incident to arrest"
"10145","1","Evidence of crime","Person had weapons on them and search full search was incident to arrest"
"10145","1","Vehicle inventory","Person had weapons on them and search full search was incident to arrest"
"10145","1","Incident to arrest","Person had weapons on them and search full search was incident to arrest"
"10145","1","Officer Safety/safety of others","Person had weapons on them and search full search was incident to arrest"
"10146","1","Consent given","4TH WAIVER SEARCH WITH CONSENT "
"10146","1","Condition of parole / probation/ PRCS / mandatory supervision","4TH WAIVER SEARCH WITH CONSENT "
"10147","1","",""
"10148","1","",""
"10149","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10150","1","",""
"10151","1","",""
"10152","1","",""
"10153","1","",""
"10154","1","",""
"10155","1","",""
"10156","1","",""
"10157","1","",""
"10158","1","",""
"10159","1","",""
"10160","1","Incident to arrest","searched before transport to jail"
"10161","1","",""
"10162","1","",""
"10163","1","",""
"10164","1","",""
"10165","1","",""
"10166","1","",""
"10167","1","",""
"10168","1","",""
"10169","1","",""
"10170","1","",""
"10171","1","",""
"10172","1","Officer Safety/safety of others","search for weapons"
"10173","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10174","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10175","1","",""
"10176","1","",""
"10177","1","",""
"10178","1","",""
"10179","1","",""
"10180","1","",""
"10181","1","",""
"10182","1","",""
"10183","1","",""
"10184","1","",""
"10185","1","",""
"10185","2","",""
"10186","1","Condition of parole / probation/ PRCS / mandatory supervision","vehicle searched due to passengers having 4th waiver conditions"
"10186","1","Consent given","vehicle searched due to passengers having 4th waiver conditions"
"10186","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"10186","3","Condition of parole / probation/ PRCS / mandatory supervision",""
"10187","1","",""
"10188","1","",""
"10189","1","Officer Safety/safety of others","female gave consent to search vehicle"
"10189","1","Consent given","female gave consent to search vehicle"
"10189","2","Officer Safety/safety of others","male stated he had a knife in his pocket"
"10190","1","",""
"10191","1","",""
"10192","1","",""
"10193","1","",""
"10194","1","",""
"10195","1","Incident to arrest","ARRESTED FOR 647(F)"
"10196","1","",""
"10197","1","",""
"10198","1","Incident to arrest","ARREST"
"10199","1","",""
"10200","1","Incident to arrest","ARRESTED"
"10200","2","",""
"10201","1","",""
"10202","1","",""
"10203","1","",""
"10203","2","",""
"10203","3","",""
"10204","1","Incident to arrest","SEARCH OF CLOTHING AND PROPERTY INCIDENT TO ARREST"
"10205","1","",""
"10206","1","Incident to arrest","See Above "
"10207","1","",""
"10208","1","Incident to arrest","SEARCH AFTER ARREST"
"10209","1","",""
"10210","1","Incident to arrest","recognized male with warrant"
"10211","1","",""
"10212","1","",""
"10213","1","",""
"10214","1","Incident to arrest","arrest"
"10214","2","Incident to arrest","arrest"
"10215","1","",""
"10216","1","",""
"10217","1","Incident to arrest","radio call"
"10218","1","",""
"10218","2","",""
"10219","1","",""
"10220","1","",""
"10221","1","",""
"10222","1","",""
"10223","1","",""
"10224","1","",""
"10225","1","",""
"10226","1","",""
"10227","1","Incident to arrest","information regarding warrant"
"10228","1","",""
"10229","1","",""
"10230","1","",""
"10231","1","",""
"10231","2","",""
"10232","1","",""
"10233","1","",""
"10234","1","",""
"10235","1","",""
"10236","1","",""
"10237","1","",""
"10238","1","",""
"10238","2","",""
"10239","1","",""
"10240","1","",""
"10241","1","",""
"10242","1","",""
"10243","1","",""
"10244","1","",""
"10245","1","",""
"10246","1","",""
"10247","1","",""
"10248","1","",""
"10249","1","",""
"10250","1","",""
"10251","1","",""
"10252","1","",""
"10253","1","",""
"10254","1","",""
"10255","1","",""
"10256","1","",""
"10257","1","",""
"10258","1","",""
"10259","1","",""
"10260","1","",""
"10261","1","",""
"10262","1","",""
"10263","1","",""
"10264","1","",""
"10265","1","",""
"10266","1","",""
"10267","1","",""
"10268","1","",""
"10269","1","",""
"10270","1","",""
"10271","1","Incident to arrest","SEARCHED PERSON INCIDENT TO ARREST"
"10272","1","",""
"10273","1","",""
"10274","1","Incident to arrest","647(F)"
"10275","1","Visible contraband","DRUGS"
"10275","2","Visible contraband","DRUGS"
"10276","1","",""
"10277","1","",""
"10278","1","",""
"10279","1","",""
"10280","1","",""
"10281","1","",""
"10282","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10283","1","",""
"10284","1","",""
"10285","1","",""
"10286","1","",""
"10287","1","",""
"10288","1","",""
"10289","1","",""
"10290","1","",""
"10291","1","",""
"10292","1","Incident to arrest","was under arrest"
"10293","1","",""
"10294","1","Incident to arrest","arrested, searched, booked"
"10295","1","",""
"10296","1","",""
"10297","1","",""
"10298","1","Consent given","consent"
"10299","1","",""
"10300","1","",""
"10301","1","",""
"10302","1","",""
"10303","1","",""
"10304","1","",""
"10305","1","",""
"10306","1","",""
"10307","1","",""
"10308","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10309","1","",""
"10310","1","",""
"10311","1","",""
"10312","1","",""
"10313","1","",""
"10314","1","",""
"10315","1","",""
"10316","1","Vehicle inventory","RECOVERED STOLEN VEHICLE"
"10317","1","",""
"10318","1","",""
"10319","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10320","1","Vehicle inventory","RECOVERED STOLEN VEHICLE"
"10321","1","",""
"10322","1","",""
"10323","1","",""
"10324","1","",""
"10325","1","",""
"10326","1","",""
"10327","1","",""
"10328","1","",""
"10329","1","",""
"10330","1","",""
"10331","1","",""
"10332","1","",""
"10333","1","",""
"10334","1","Condition of parole / probation/ PRCS / mandatory supervision","Probation"
"10334","1","Consent given","Probation"
"10335","1","",""
"10336","1","",""
"10337","1","",""
"10338","1","",""
"10338","2","",""
"10339","1","",""
"10340","1","",""
"10340","2","",""
"10340","3","",""
"10341","1","",""
"10342","1","",""
"10343","1","",""
"10344","1","",""
"10345","1","",""
"10346","1","",""
"10347","1","",""
"10348","1","",""
"10349","1","",""
"10350","1","",""
"10351","1","",""
"10352","1","",""
"10352","2","",""
"10353","1","",""
"10354","1","",""
"10354","2","",""
"10355","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10356","1","",""
"10357","1","Officer Safety/safety of others","did not know for sure if he was served or not"
"10358","1","",""
"10359","1","",""
"10360","1","",""
"10361","1","",""
"10362","1","Incident to arrest","5150 WI"
"10363","1","Officer Safety/safety of others","open container"
"10363","1","Incident to arrest","open container"
"10364","1","",""
"10365","1","",""
"10366","1","Suspected weapons","Due to threats made by suspect, we searched his belongings for the safety of officers and hospital staff"
"10367","1","",""
"10368","1","",""
"10369","1","",""
"10370","1","",""
"10371","1","Incident to arrest","2430"
"10372","1","Incident to arrest","Arrested for three active warrants. "
"10372","2","",""
"10373","1","Incident to arrest","DRUNK IN PUBLIC"
"10374","1","",""
"10374","2","",""
"10375","1","",""
"10375","2","",""
"10376","1","",""
"10377","1","",""
"10378","1","",""
"10378","2","Condition of parole / probation/ PRCS / mandatory supervision","subject was a 4th waiver "
"10378","2","Officer Safety/safety of others","subject was a 4th waiver "
"10379","1","",""
"10380","1","Officer Safety/safety of others","5150 W&I "
"10380","1","Incident to arrest","5150 W&I "
"10381","1","",""
"10382","1","Consent given","Subject gave verbal consent to search vehicle"
"10383","1","",""
"10384","1","Incident to arrest","Search incident to arrest."
"10385","1","",""
"10386","1","",""
"10387","1","",""
"10388","1","Incident to arrest","Admitted to possessing controlled substance"
"10389","1","",""
"10389","2","",""
"10389","3","",""
"10390","1","",""
"10391","1","",""
"10391","2","",""
"10391","3","",""
"10392","1","",""
"10393","1","Consent given","Sub stated she wanted to commit suicide"
"10394","1","Incident to arrest","subj arrested for warrant"
"10394","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"10394","3","",""
"10395","1","",""
"10396","1","",""
"10397","1","",""
"10398","1","",""
"10399","1","Officer Safety/safety of others","Subject was being transported in police vehicle to county mental health. "
"10400","1","",""
"10401","1","",""
"10402","1","Consent given","SUBJECT GAVE PERMISSION TO SEARCH POCKETS FOR WEAPONS"
"10403","1","",""
"10404","1","",""
"10405","1","Incident to arrest","driver cited passenger arrest for warrant"
"10406","1","",""
"10406","2","",""
"10406","3","",""
"10407","1","",""
"10408","1","Incident to arrest","search of vehicle incident to arrest located alcohol containers"
"10409","1","",""
"10410","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10411","1","Incident to arrest","211 suspect"
"10412","1","",""
"10413","1","Incident to arrest","warrant arrest "
"10414","1","",""
"10415","1","",""
"10415","2","",""
"10416","1","",""
"10417","1","",""
"10418","1","",""
"10419","1","",""
"10420","1","",""
"10421","1","",""
"10422","1","",""
"10423","1","",""
"10424","1","",""
"10425","1","",""
"10426","1","",""
"10427","1","Officer Safety/safety of others","arrested for two warrants no DV"
"10427","1","Incident to arrest","arrested for two warrants no DV"
"10428","1","",""
"10429","1","",""
"10430","1","",""
"10431","1","Incident to arrest","Subject had an active local bench warrant"
"10432","1","",""
"10433","1","",""
"10433","2","",""
"10434","1","",""
"10435","1","",""
"10436","1","",""
"10437","1","",""
"10438","1","",""
"10439","1","Condition of parole / probation/ PRCS / mandatory supervision","SEARCH INCIDENT TO ARREST"
"10439","1","Incident to arrest","SEARCH INCIDENT TO ARREST"
"10440","1","",""
"10441","1","",""
"10442","1","",""
"10443","1","Officer Safety/safety of others","male with a meat cleaver"
"10443","1","Consent given","male with a meat cleaver"
"10444","1","Incident to arrest","4th waiver"
"10444","1","Condition of parole / probation/ PRCS / mandatory supervision","4th waiver"
"10444","2","Condition of parole / probation/ PRCS / mandatory supervision",""
"10445","1","Condition of parole / probation/ PRCS / mandatory supervision",""
"10446","1","",""
"10446","2","",""
"10447","1","",""
"10448","1","Condition of parole / probation/ PRCS / mandatory supervision","MALE ON PROBATION"
"10448","1","Consent given","MALE ON PROBATION"
"10449","1","",""
"10450","1","",""
"10451","1","",""
"10452","1","Suspected weapons","5150 W&I"
"10453","1","Incident to arrest","Subject arrested for warrant"
