stop_id,crime_type,lon,lat
17053,*red light*,-117.15372,32.71678
17058,*car problem*,-117.20824,32.82377
17065,*collision*,-117.12771,32.75603
17067,*speeding*,-117.12426,32.79475
17080,*stopping violation*,-117.21706,32.830513
17082,*bike*,-117.133835,32.748463
17086,*collision*,-117.06019,32.58029
17089,*plate*,-117.18258,32.826138
17091,*traffic jam*,-117.18457,32.759777
17108,*sign*,-117.2165,32.866135
17110,*sign*,-117.21649,32.865227
17119,*others*,-117.23826,32.934105
17127,*hands free*,-117.05917,32.561855
17130,*speeding*,-117.11523,32.68541
17133,*red light*,-117.07821,32.795147
17137,*sign*,-117.09693,32.696823
17140,*lane*,-117.11044,32.78301
17145,*expire or fake liscence*,-117.06994,32.77118
17146,*phone*,-117.16316,32.79125
17149,*expire or fake liscence*,-117.225006,32.94501
17153,*phone*,-117.21885,32.8061
17156,*phone*,-117.2238,32.80496
17157,*phone*,-117.22175,32.805492
17162,*car problem*,-117.13152,32.70117
17164,*phone*,-117.20745,32.809155
17167,*stopping violation*,-117.05328,32.569534
17172,*phone*,-117.25169,32.797413
17173,*phone*,-117.25169,32.797413
17175,*phone*,-117.25169,32.797413
17178,*phone*,-117.25169,32.797413
17179,*phone*,-117.25169,32.797413
17181,*phone*,-117.23446,32.798134
17194,*scooter*,-117.16251,32.709373
17195,*expire or fake liscence*,-117.19549,32.836517
17196,*sign*,-117.06886,32.92842
17201,*helmet*,-117.16251,32.709373
17202,*sign*,-117.13375,32.713367
17203,*helmet*,-117.16251,32.709373
17204,*sign*,-117.13375,32.713367
17204,*sign*,-117.13375,32.713367
17209,*expire or fake liscence*,-117.13014,32.712738
17218,*tinted window*,-117.13584,32.711624
17223,*car problem*,-117.27115,32.819202
17224,*stopping violation*,-117.10578,32.68876
17229,*passenger*,-117.13369,32.703247
17229,*car problem*,-117.13369,32.703247
17233,*helmet*,-117.161026,32.717815
17238,*speeding*,-117.05415,32.56177
17242,*speeding*,-117.05415,32.56177
17247,*speeding*,-117.05415,32.56177
17250,*speeding*,-117.05415,32.56177
17253,*expire or fake liscence*,-117.206085,32.82476
17255,*speeding*,-117.05415,32.56177
17258,*speeding*,-117.05415,32.56177
17259,*helmet*,-117.14936,32.706276
17261,*others*,-117.08207,32.57281
17272,*speeding*,-117.05415,32.56177
17276,*sign*,-117.08964,33.007065
17277,*scooter*,-117.13921,32.697956
17279,*sign*,-117.158295,32.710506
17281,*helmet*,-117.14944,32.706436
17287,*phone*,-117.2183,32.873844
17294,*speeding*,-117.15252,32.72847
17295,*expire or fake liscence*,-117.18783,32.815907
17300,*sign*,-117.14317,32.705246
17302,*helmet*,-117.15272,32.706112
17305,*sign*,-117.1009,32.748688
17307,*traffic jam*,-117.10088,32.749702
17308,*traffic jam*,-117.09331,32.749554
17310,*seatbelt*,-117.09116,32.753242
17310,*seatbelt*,-117.09116,32.753242
17310,*seatbelt*,-117.09116,32.753242
17310,*seatbelt*,-117.09116,32.753242
17313,*sign*,-117.1009,32.748688
17317,*others*,-117.105705,32.748726
17318,*speeding*,-117.157455,32.82175
17319,*speeding*,-117.1947,32.794144
17320,*others*,-117.15192,32.710545
17321,*speeding*,-117.1947,32.794144
17322,*speeding*,-117.1947,32.794144
17323,*speeding*,-117.1947,32.794144
17324,*speeding*,-117.1947,32.794144
17325,*speeding*,-117.1947,32.794144
17326,*speeding*,-117.1947,32.794144
17327,*speeding*,-117.1947,32.794144
17329,*speeding*,-117.1947,32.794144
17330,*tinted window*,-117.11443,32.696026
17332,*sign*,-117.22817,32.731873
17335,*plate*,-117.146706,32.706287
17336,*car problem*,-117.11424,32.90349
17341,*others*,-117.15925,32.71371
17344,*others*,-117.14579,32.706356
17345,*others*,-117.12742,32.7096
17346,*red light*,-117.1736,32.834175
17360,*others*,-117.15182,32.712624
17364,*speeding*,-116.979744,32.56454
17366,*others*,-117.03117,32.546024
17377,*plate*,-117.20446,32.755028
17380,*speeding*,-116.979744,32.56454
17391,*car problem*,-117.25637,32.799397
17412,*car problem*,-117.19658,32.792507
17413,*plate*,-117.13019,32.726612
17415,*others*,-117.081245,32.754887
17429,*stopping violation*,-117.08797,32.751453
17430,*car problem*,-117.18701,32.760654
17432,*red light*,-117.194626,32.830814
17440,*expire or fake liscence*,-117.13387,32.704792
17440,*expire or fake liscence*,-117.13387,32.704792
17440,*expire or fake liscence*,-117.13387,32.704792
17441,*sign*,-117.248726,32.746723
17442,*car problem*,-117.16272,32.74992
17444,*car problem*,-117.25104,32.746895
17449,*bike*,-117.03752,32.550526
17458,*car problem*,-117.13385,32.71169
17465,*sidewalk*,-117.13018,32.75744
17467,*red light*,-117.14848,32.71046
17478,*car problem*,-117.06406,32.68886
17481,*expire or fake liscence*,-117.15848,32.72597
17482,*speeding*,-117.09332,32.718754
17490,*sign*,-117.15512,32.74844
17495,*phone*,-117.13479,32.77881
17496,*sign*,-117.16923,32.739685
17497,*expire or fake liscence*,-117.13479,32.77881
17499,*phone*,-117.225815,32.915825
17501,*sign*,-117.16923,32.739685
17502,*phone*,-117.12959,32.715904
17505,*sign*,-117.16923,32.739685
17508,*phone*,-117.15564,32.71896
17509,*sign*,-117.16923,32.739685
17511,*sign*,-117.084076,32.564785
17514,*sign*,-117.19029,32.75165
17516,*sign*,-117.043945,32.690044
17534,*expire or fake liscence*,-117.08615,32.704136
17540,*bike*,-117.097626,32.747726
17544,*expire or fake liscence*,-117.07497,32.7187
17548,*stopping violation*,-117.07497,32.7187
17550,*speeding*,-117.050064,32.583683
17551,*tinted window*,-117.05914,32.57895
17553,*tinted window*,-117.05914,32.57895
17559,*car problem*,-116.869865,32.808605
17561,*highway voilation*,-117.15326,32.83101
17562,*highway voilation*,-117.15326,32.83101
17565,*sign*,-117.16923,32.739685
17566,*turn*,-117.11961,33.02035
17570,*phone*,-117.14233,32.717896
17571,*sign*,-117.16923,32.739685
17581,*sign*,-117.16923,32.739685
17584,*sign*,-117.16005,32.711494
17585,*sign*,-117.16005,32.711494
17586,*speeding*,-117.159424,32.73357
17587,*speeding*,-117.159424,32.73357
17588,*phone*,-117.161125,32.731388
17590,*expire or fake liscence*,-117.213585,32.751175
17591,*speeding*,-117.16923,32.739685
17597,*phone*,-117.213585,32.751175
17598,*phone*,-117.213585,32.751175
17600,*phone*,-117.213585,32.751175
17603,*phone*,-117.213585,32.751175
17604,*phone*,-117.213585,32.751175
17607,*phone*,-117.24314,32.749912
17609,*phone*,-117.24314,32.749912
17611,*phone*,-117.24314,32.749912
17616,*sign*,-117.16923,32.739685
17621,*sign*,-117.078606,33.012886
17623,*sign*,-117.078606,33.012886
17625,*sign*,-117.078606,33.012886
17629,*sign*,-117.078606,33.012886
17630,*sign*,-117.078606,33.012886
17631,*sign*,-117.078606,33.012886
17632,*sign*,-117.078606,33.012886
17633,*sign*,-117.078606,33.012886
17635,*sign*,-117.078606,33.012886
17638,*speeding*,-117.138664,32.777767
17644,*speeding*,-117.138664,32.777767
17645,*sign*,-117.15926,32.714745
17650,*phone*,-117.151825,32.71367
17652,*highway voilation*,-117.213844,32.754044
17655,*lane*,-117.04912,32.767586
17656,*sign*,-117.15926,32.714745
17658,*red light*,-117.151825,32.71367
17660,*speeding*,-117.138664,32.777767
17661,*phone*,-117.151825,32.71367
17663,*phone*,-117.15551,32.71261
17664,*phone*,-117.151825,32.71367
17666,*sign*,-117.15926,32.714745
17667,*sign*,-117.16835,32.72091
17668,*expire or fake liscence*,-117.154594,32.712612
17669,*speeding*,-117.15835,32.715794
17671,*phone*,-117.16378,32.7199
17672,*stopping violation*,-117.08401,32.750458
17673,*lane*,-117.04912,32.767586
17674,*others*,-117.168755,32.769657
17675,*red light*,-117.16378,32.7199
17677,*speeding*,-117.138664,32.777767
17678,*red light*,-117.16378,32.7199
17679,*red light*,-117.16378,32.7199
17681,*phone*,-117.16378,32.7199
17686,*speeding*,-117.20648,32.859028
17687,*speeding*,-117.20648,32.859028
17688,*speeding*,-117.20648,32.859028
17689,*phone*,-117.15555,32.71783
17692,*speeding*,-117.20396,32.852474
17696,*sidewalk*,-117.20056,32.752808
17697,*speeding*,-117.20648,32.859028
17700,*phone*,-117.158134,32.821747
17701,*speeding*,-117.20648,32.859028
17702,*speeding*,-117.20648,32.859028
17709,*expire or fake liscence*,-117.14631,32.755253
17712,*lane*,-117.24547,32.753315
17718,*others*,-117.15921,32.71782
17735,*speeding*,-117.150734,32.717854
17748,*sign*,-117.06886,32.92842
17751,*helmet*,-117.25534,32.796597
17753,*phone*,-117.25169,32.797413
17754,*phone*,-117.25169,32.797413
17755,*phone*,-117.25169,32.797413
17757,*expire or fake liscence*,-117.14759,32.753006
17758,*phone*,-117.24198,32.797493
17765,*phone*,-117.110886,32.763283
17767,*phone*,-117.110886,32.763283
17768,*phone*,-117.110886,32.763283
17769,*sign*,-117.06805,32.927742
17770,*phone*,-117.110886,32.763283
17771,*others*,-117.17035,32.769264
17772,*phone*,-117.110886,32.763283
17777,*unsafe movement*,-117.18247,32.834427
17779,*phone*,-117.18247,32.834427
17781,*others*,-117.14909,32.81635
17782,*speeding*,-117.14909,32.81635
17783,*speeding*,-117.14909,32.81635
17784,*sign*,-117.229774,32.955643
17786,*speeding*,-117.14909,32.81635
17788,*sign*,-117.07418,32.938873
17789,*speeding*,-117.14909,32.81635
17791,*speeding*,-117.14909,32.81635
17793,*speeding*,-117.21759,32.738274
17794,*phone*,-117.15279,32.713665
17795,*sign*,-117.17463,32.78772
17799,*sign*,-117.229774,32.955643
17800,*sign*,-117.076744,32.94565
17803,*traffic jam*,-117.0922,32.756283
17807,*others*,-117.16043,32.747063
17813,*sign*,-117.229774,32.955643
17815,*expire or fake liscence*,-117.13757,32.759125
17818,*sign*,-117.07423,32.940296
17822,*helmet*,-117.25579,32.795517
17826,*helmet*,-117.25346,32.79292
17828,*helmet*,-117.255066,32.79568
17829,*helmet*,-117.25462,32.79371
17831,*helmet*,-117.25462,32.79371
17832,*others*,-117.08346,32.749954
17833,*sign*,-117.24896,32.7949
17834,*expire or fake liscence*,-117.125275,32.71065
17835,*helmet*,-117.24833,32.79914
17841,*phone*,-117.208305,32.960457
17848,*sign*,-117.06769,32.92885
17850,*phone*,-117.208305,32.960457
17854,*red light*,-117.093575,32.716835
17866,*red light*,-117.08933,32.695446
17868,*others*,-117.13137,32.759155
17869,*phone*,-117.10759,32.95122
17872,*sign*,-117.1742,32.792385
17878,*sign*,-117.07423,32.940296
17880,*red light*,-117.0936,32.71372
17882,*plate*,-117.13139,32.75049
17885,*red light*,-117.09813,32.688942
17886,*others*,-117.07423,32.940296
17891,*speeding*,-117.10661,32.66047
17892,*bike*,-117.25563,32.797535
17893,*helmet*,-117.25126,32.795498
17893,*helmet*,-117.25126,32.795498
17893,*helmet*,-117.25126,32.795498
17894,*passenger*,-117.107666,32.715984
17894,*passenger*,-117.107666,32.715984
17894,*passenger*,-117.107666,32.715984
17898,*driving equipment violaiton*,-117.09367,32.7089
17900,*phone*,-117.15432,32.835976
17907,*others*,-117.144714,32.701046
17916,*collision*,-117.15987,32.74997
17917,*expire or fake liscence*,-117.14025,32.711636
17920,*car problem*,-117.21439,32.754143
17931,*helmet*,-117.14848,32.71046
17932,*speeding*,-117.084526,32.71053
17936,*speeding*,-117.03652,32.735325
17947,*car problem*,-117.137955,32.70636
17949,*speeding*,-117.13803,32.718964
17953,*red light*,-117.16848,32.76125
17963,*bike*,-117.18701,32.760654
17963,*bike*,-117.18701,32.760654
17967,*plate*,-117.093575,32.718803
17970,*highway voilation*,-117.12315,32.893787
17971,*sign*,-117.13728,32.892963
17973,*sign*,-117.12393,32.90186
17974,*car problem*,-117.106155,32.948345
17978,*sign*,-117.12393,32.90186
17979,*sign*,-117.12393,32.90186
17987,*sidewalk*,-117.197914,32.753403
17990,*sign*,-117.08001,32.576485
17991,*phone*,-117.08674,32.58379
17997,*phone*,-117.142525,32.809677
17998,*phone*,-117.142525,32.809677
18008,*traffic jam*,-117.04044,32.545433
18009,*red light*,-117.214676,32.754192
18011,*car problem*,-117.04517,32.550705
18012,*others*,-117.03485,32.549545
18016,*phone*,-117.159546,32.74837
18017,*speeding*,-117.159424,32.73357
18018,*sign*,-117.16023,32.73348
18019,*sign*,-117.16923,32.739685
18020,*sign*,-117.16923,32.739685
18021,*sign*,-117.15435,32.74847
18022,*sign*,-117.15435,32.74847
18023,*sign*,-117.15435,32.74847
18024,*phone*,-117.15436,32.74847
18025,*phone*,-117.146904,32.74843
18026,*sign*,-117.10939,32.74969
18028,*sign*,-117.05464,32.750286
18029,*sign*,-117.05464,32.750286
18032,*lane*,-117.04912,32.767586
18057,*phone*,-117.22175,32.805492
18060,*speeding*,-117.23323,32.81437
18063,*speeding*,-117.23323,32.81437
18064,*speeding*,-117.23323,32.81437
18065,*speeding*,-117.23323,32.81437
18066,*speeding*,-117.23323,32.81437
18069,*speeding*,-117.23323,32.81437
18081,*speeding*,-117.14909,32.81635
18082,*speeding*,-117.14909,32.81635
18083,*speeding*,-117.14909,32.81635
18085,*speeding*,-117.14909,32.81635
18086,*speeding*,-117.09878,32.8375
18088,*sign*,-117.09878,32.8375
18091,*sign*,-117.09878,32.8375
18093,*sign*,-117.09878,32.8375
18096,*sign*,-117.09878,32.8375
18098,*sign*,-117.09878,32.8375
18128,*car problem*,-116.869865,32.808605
18138,*others*,-117.13158,32.715855
18139,*car problem*,-117.1402,32.711597
18141,*speeding*,-117.15941,32.732513
18142,*speeding*,-117.15941,32.732513
18144,*speeding*,-117.15941,32.732513
18146,*speeding*,-117.15941,32.732513
18148,*phone*,-117.16482,32.719894
18149,*sign*,-117.15941,32.732513
18150,*turn*,-117.15564,32.71896
18151,*sign*,-117.15941,32.732513
18154,*red light*,-117.151825,32.71367
18155,*sign*,-117.15941,32.732513
18156,*phone*,-117.151825,32.71367
18158,*phone*,-117.151825,32.71367
18159,*sign*,-117.15926,32.714745
18160,*expire or fake liscence*,-117.15183,32.714714
18161,*turn*,-117.15926,32.714745
18163,*phone*,-117.151825,32.71367
18164,*turn*,-117.15926,32.714745
18166,*red light*,-117.16378,32.7199
18167,*phone*,-117.16384,32.716827
18169,*plate*,-117.10594,32.69609
18170,*red light*,-117.16378,32.7199
18171,*expire or fake liscence*,-117.16378,32.7199
18174,*phone*,-117.15555,32.71783
18177,*red light*,-117.16378,32.7199
18181,*highway voilation*,-117.138664,32.777767
18184,*speeding*,-117.138664,32.777767
18189,*expire or fake liscence*,-117.08259,32.755085
18195,*expire or fake liscence*,-117.08577,32.75505
18195,*expire or fake liscence*,-117.08577,32.75505
18196,*turn*,-117.24987,32.79781
18198,*expire or fake liscence*,-117.25169,32.797413
18201,*phone*,-117.25169,32.797413
18202,*turn*,-117.25169,32.797413
18203,*phone*,-117.25169,32.797413
18204,*phone*,-117.25169,32.797413
18207,*phone*,-117.25169,32.797413
18209,*phone*,-117.25169,32.797413
18217,*speeding*,-117.10088,32.730167
18220,*seatbelt*,-117.03804,32.68454
18220,*seatbelt*,-117.03804,32.68454
18224,*phone*,-117.00698,32.802795
18225,*phone*,-117.00698,32.802795
18227,*phone*,-117.00698,32.802795
18228,*phone*,-117.00749,32.806458
18234,*sidewalk*,-117.11434,32.74987
18239,*expire or fake liscence*,-117.12935,32.70537
18249,*tinted window*,-117.13602,32.712234
18252,*plate*,-117.13934,32.703506
18260,*bike*,-117.04495,32.550728
18267,*collision*,-117.15806,32.800934
18268,*phone*,-117.1674,32.723064
18271,*phone*,-117.041595,32.583717
18273,*stopping violation*,-117.02314,32.707058
18276,*stopping violation*,-117.043846,32.71207
18284,*sign*,-117.14132,32.759186
18288,*phone*,-117.025764,32.71785
18289,*phone*,-117.24257,32.799416
18291,*phone*,-117.25169,32.797413
18293,*phone*,-117.270744,32.815742
18295,*phone*,-117.269516,32.813816
18300,*turn*,-117.24804,32.798206
18302,*phone*,-117.24257,32.799416
18303,*phone*,-117.24257,32.799416
18305,*phone*,-117.24257,32.799416
18321,*phone*,-117.24257,32.799416
18322,*sign*,-117.077805,32.57648
18323,*car problem*,-117.06677,32.56762
18324,*phone*,-117.24257,32.799416
18325,*unsafe movement*,-117.14022,32.71477
18332,*sign*,-117.24257,32.799416
18338,*car problem*,-117.12715,32.69701
18339,*turn*,-117.15326,32.83101
18355,*car problem*,-117.08771,32.80275
18360,*turn*,-117.15402,32.815235
18362,*car problem*,-117.12501,32.92746
18368,*turn*,-117.15326,32.829185
18378,*others*,-117.09655,32.753326
18385,*speeding*,-117.12607,32.93581
18386,*expire or fake liscence*,-117.17528,32.906887
18387,*sign*,-117.05254,32.666485
18387,*passenger*,-117.05254,32.666485
18393,*driving equipment violaiton*,-117.1784,32.877857
18397,*plate*,-117.1083,32.70467
18403,*highway voilation*,-117.052765,32.566666
18409,*sign*,-117.05592,32.789215
18414,*others*,-117.1025,32.73724
18426,*lane*,-117.04912,32.767586
18428,*red light*,-117.23446,32.798134
18430,*phone*,-117.04912,32.767586
18434,*phone*,-117.15326,32.83101
18435,*sign*,-117.0785,32.93827
18444,*speeding*,-117.0678,32.70143
18445,*plate*,-117.07492,32.71734
18448,*sign*,-117.07492,32.71734
18449,*sign*,-117.07492,32.71734
18450,*red light*,-117.15613,32.77088
18453,*car problem*,-117.110886,32.763283
18454,*red light*,-117.15461,32.772408
18469,*turn*,-117.13885,32.759266
18470,*phone*,-117.13883,32.756
18472,*car problem*,-117.2445,32.745407
18475,*plate*,-117.11598,32.702934
18481,*plate*,-117.11598,32.702934
18484,*car problem*,-117.05297,32.554184
18486,*phone*,-117.23759,32.789036
18487,*sign*,-117.22456,32.86836
18488,*expire or fake liscence*,-117.21054,32.758404
18489,*expire or fake liscence*,-117.21596,32.8339
18490,*expire or fake liscence*,-117.09961,32.790714
18494,*sign*,-117.22533,32.861908
18496,*plate*,-117.20092,32.790184
18501,*phone*,-117.14633,32.748573
18502,*others*,-117.19858,32.791046
18504,*sign*,-117.0589,32.66787
18505,*sign*,-117.0589,32.66787
18507,*sign*,-117.0589,32.66787
18509,*speeding*,-117.20761,32.77923
18514,*phone*,-117.10306,32.700294
18515,*car problem*,-117.13141,32.741096
18523,*plate*,-117.20204,32.775433
18529,*phone*,-117.10942,32.72642
18535,*sign*,-117.13141,32.741096
18540,*sign*,-117.15948,32.77428
18541,*phone*,-117.11421,32.711643
18544,*car problem*,-117.13141,32.741096
18559,*plate*,-117.21493,32.82578
18561,*car problem*,-117.2623,32.807976
18562,*phone*,-117.12959,32.715904
18563,*others*,-117.20325,32.79043
18570,*traffic jam*,-117.07963,32.765434
18577,*sign*,-117.2035,32.789375
18586,*phone*,-117.12959,32.715904
18595,*phone*,-117.12959,32.715904
18606,*phone*,-117.09222,32.75503
18607,*expire or fake liscence*,-117.27697,32.832943
18608,*red light*,-117.05806,32.71196
18616,*red light*,-117.151825,32.71367
18618,*phone*,-117.151825,32.71367
18622,*phone*,-117.151825,32.71367
18623,*phone*,-117.151825,32.71367
18627,*phone*,-117.15461,32.713654
18630,*phone*,-117.16476,32.71997
18631,*phone*,-117.16378,32.7199
18632,*expire or fake liscence*,-117.16474,32.71891
18635,*car problem*,-117.05914,32.57895
18636,*phone*,-117.16384,32.716827
18637,*tinted window*,-117.050064,32.583683
18638,*phone*,-117.16378,32.7199
18639,*phone*,-117.16378,32.7199
18640,*tinted window*,-117.050064,32.583683
18641,*speeding*,-117.138664,32.777767
18642,*bike*,-117.205925,32.751926
18647,*others*,-117.09957,32.826923
18657,*phone*,-117.25534,32.796597
18658,*phone*,-117.25169,32.797413
18660,*sidewalk*,-117.13985,32.760914
18661,*phone*,-117.0886,32.9348
18662,*sidewalk*,-117.13985,32.760914
18664,*speeding*,-117.08263,32.625126
18667,*stopping violation*,-117.12007,32.75541
18682,*red light*,-117.208046,32.74786
18699,*sign*,-117.10131,32.964844
18701,*speeding*,-117.10131,32.964844
18704,*speeding*,-117.10131,32.964844
18706,*speeding*,-117.10131,32.964844
18707,*speeding*,-117.10131,32.964844
18721,*sign*,-117.07497,32.7187
18724,*phone*,-117.08492,32.720318
18729,*expire or fake liscence*,-117.08492,32.720318
18731,*phone*,-117.08492,32.720318
18736,*plate*,-117.10753,32.711494
18738,*red light*,-117.071,32.709106
18740,*phone*,-117.10939,32.74969
18751,*sign*,-117.161575,32.749928
18757,*others*,-117.110886,32.763283
18759,*speeding*,-117.08501,32.713333
18760,*phone*,-117.110886,32.763283
18763,*phone*,-117.110886,32.763283
18766,*phone*,-117.11507,32.763313
18768,*sign*,-117.03485,32.714005
18770,*expire or fake liscence*,-117.05689,32.701305
18775,*tinted window*,-117.135826,32.712708
18779,*expire or fake liscence*,-117.15027,32.705227
18787,*traffic jam*,-117.08473,32.721428
18788,*unsafe movement*,-117.08496,32.704563
18789,*traffic jam*,-117.08752,32.72143
18791,*sign*,-117.142235,32.70634
18793,*red light*,-117.161575,32.749928
18794,*traffic jam*,-117.08752,32.72143
18796,*seatbelt*,-117.043846,32.71207
18801,*bike*,-116.86816,32.808586
18805,*car problem*,-117.12935,32.70537
18807,*stopping violation*,-117.122444,32.706734
18808,*sidewalk*,-117.02944,32.71134
18810,*speeding*,-117.22291,32.756897
18811,*others*,-117.13386,32.707466
18817,*car problem*,-117.13455,32.70646
18817,*car problem*,-117.13455,32.70646
18824,*speeding*,-117.073044,32.701496
18825,*sign*,-117.0518,32.58588
18829,*car problem*,-117.147415,32.70628
18830,*car problem*,-117.12513,32.70534
18830,*car problem*,-117.12513,32.70534
18832,*phone*,-117.19429,32.768074
18833,*car problem*,-117.05451,32.70131
18838,*red light*,-117.138145,32.709522
18838,*red light*,-117.138145,32.709522
18847,*expire or fake liscence*,-117.08799,32.74965
18847,*expire or fake liscence*,-117.08799,32.74965
18850,*car problem*,-117.11229,32.696045
18851,*tinted window*,-117.107994,32.69607
18854,*car problem*,-117.04621,32.5536
18855,*car problem*,-117.10986,32.68598
18858,*sign*,-117.04338,32.57223
18860,*lane*,-117.1041,32.69609
18861,*phone*,-117.161575,32.749928
18870,*plate*,-117.089264,32.746983
18875,*helmet*,-117.25096,32.767776
18876,*helmet*,-117.25096,32.767776
18877,*plate*,-117.093605,32.696793
18879,*helmet*,-117.25281,32.769848
18879,*helmet*,-117.25281,32.769848
18880,*helmet*,-117.25096,32.767776
18881,*helmet*,-117.25096,32.767776
18885,*others*,-117.25096,32.767776
18886,*helmet*,-117.25096,32.767776
18887,*speeding*,-117.25096,32.767776
18888,*speeding*,-117.25096,32.767776
18890,*speeding*,-117.25096,32.767776
18891,*speeding*,-117.25096,32.767776
18895,*expire or fake liscence*,-117.234886,32.773285
18897,*sign*,-117.09578,32.700466
18898,*stopping violation*,-117.04062,32.7121
18901,*red light*,-117.107925,32.687706
18901,*red light*,-117.107925,32.687706
18902,*expire or fake liscence*,-117.21885,32.8061
18907,*alcohol*,-117.25096,32.767776
18910,*helmet*,-117.25096,32.767776
18916,*traffic jam*,-117.10196,32.751583
18916,*traffic jam*,-117.10196,32.751583
18916,*traffic jam*,-117.10196,32.751583
18916,*traffic jam*,-117.10196,32.751583
18921,*helmet*,-117.25096,32.767776
18923,*helmet*,-117.25096,32.767776
18927,*stopping violation*,-117.25096,32.767776
18929,*helmet*,-117.25096,32.767776
18930,*others*,-117.25096,32.767776
18932,*hands free*,-117.25096,32.767776
18939,*plate*,-117.05846,32.552826
18941,*tinted window*,-117.04556,32.71604
18942,*sign*,-117.127144,32.695965
18944,*plate*,-117.109566,32.716
18945,*expire or fake liscence*,-117.21351,32.743126
18950,*tinted window*,-117.25462,32.79371
18951,*sign*,-117.15511,32.746414
18954,*sign*,-117.11011,32.68258
18954,*sign*,-117.11011,32.68258
18954,*sign*,-117.11011,32.68258
18954,*sign*,-117.11011,32.68258
18957,*car problem*,-117.08674,32.58379
18958,*others*,-117.25534,32.796597
18966,*car problem*,-117.12394,32.750515
18972,*car problem*,-117.13535,32.702084
18975,*unsafe movement*,-117.25637,32.799397
18984,*car problem*,-117.22389,32.805904
18985,*bike*,-117.12933,32.700138
18986,*sign*,-117.255066,32.79568
18991,*others*,-117.13174,32.916557
18995,*tinted window*,-117.253426,32.793934
18999,*bike*,-117.15366,32.706276
19000,*speeding*,-117.14849,32.70942
19002,*speeding*,-117.14259,32.70301
19003,*expire or fake liscence*,-117.19785,32.764244
19004,*speeding*,-117.16005,32.711494
19005,*car problem*,-117.238846,32.80024
19009,*plate*,-117.25202,32.804325
19016,*sign*,-117.15527,32.745403
19022,*others*,-117.238846,32.80024
19023,*lane*,-117.20514,32.754288
19025,*sign*,-117.064316,32.814125
19026,*plate*,-117.20338,32.834095
19027,*others*,-117.160286,32.739758
19029,*sign*,-117.15527,32.745403
19030,*speeding*,-117.100716,32.68325
19033,*turn*,-117.23629,32.79773
19035,*bike*,-117.16386,32.749912
19036,*car problem*,-117.131546,32.7043
19037,*expire or fake liscence*,-117.221565,32.75355
19044,*car problem*,-117.20169,32.831215
19045,*driving equipment violaiton*,-117.222534,32.900505
19046,*speeding*,-117.14652,32.77564
19049,*sign*,-117.15527,32.745403
19050,*car problem*,-117.027885,32.696297
19051,*others*,-117.18292,32.818954
19056,*expire or fake liscence*,-117.126465,32.75535
19057,*sign*,-117.131874,32.706394
19058,*red light*,-117.028534,32.6959
19060,*sign*,-117.15527,32.745403
19062,*driving equipment violaiton*,-117.201546,32.892776
19066,*speeding*,-117.13161,32.781292
19069,*sign*,-117.15527,32.745403
19070,*car problem*,-117.15182,32.712624
19076,*car problem*,-117.071,32.709106
19083,*jaywalking*,-117.08752,32.72143
19089,*phone*,-117.24912,32.7949
19093,*plate*,-117.1057,32.749798
19094,*tinted window*,-117.15916,32.712578
19097,*speeding*,-117.253525,32.797
19100,*bike*,-117.045105,32.71206
19107,*driving equipment violaiton*,-117.228874,32.950344
19108,*speeding*,-117.21127,32.745632
19110,*bike*,-117.20387,32.773285
19111,*car problem*,-117.22378,32.753662
19114,*container*,-117.16016,32.713707
19120,*traffic jam*,-117.16015,32.71265
19125,*expire or fake liscence*,-117.08501,32.70465
19126,*driving equipment violaiton*,-117.20142,32.8927
19128,*alcohol*,-117.05747,32.75869
19130,*expire or fake liscence*,-117.216576,32.73947
19144,*traffic jam*,-117.15641,32.71152
19144,*traffic jam*,-117.15641,32.71152
19144,*traffic jam*,-117.15641,32.71152
19156,*sign*,-117.146286,32.75215
19158,*speeding*,-117.20885,32.797546
19159,*speeding*,-117.20169,32.831215
19161,*sign*,-116.96393,32.797726
19166,*plate*,-117.142235,32.70634
19167,*tinted window*,-117.07037,32.784744
19168,*others*,-117.010345,32.568195
19170,*expire or fake liscence*,-117.13384,32.70072
19173,*sign*,-117.24398,32.75164
19174,*plate*,-117.137726,32.70529
19175,*expire or fake liscence*,-117.2416,32.950806
19178,*sign*,-117.14495,32.75216
19179,*expire or fake liscence*,-117.19495,32.835537
19184,*sign*,-117.14967,32.746098
19193,*speeding*,-117.130226,32.71066
19194,*phone*,-117.12717,32.70119
19195,*others*,-117.08305,32.58388
19199,*red light*,-117.13384,32.709526
19209,*others*,-117.15461,32.772408
19211,*others*,-117.15461,32.772408
19213,*speeding*,-117.050064,32.583683
19214,*speeding*,-117.050064,32.583683
19219,*others*,-117.15461,32.772408
19233,*sign*,-117.17159,32.729145
19265,*sign*,-117.247284,32.74201
19268,*traffic jam*,-117.13232,32.8314
19275,*red light*,-117.151825,32.71367
19276,*red light*,-117.151825,32.71367
19277,*phone*,-117.151825,32.71367
19279,*unsafe movement*,-117.15182,32.712624
19306,*sign*,-117.06281,32.58072
19311,*traffic jam*,-117.14025,32.711636
19313,*traffic jam*,-117.14236,32.70526
19315,*sign*,-117.142235,32.70634
19326,*sign*,-117.16085,32.832672
19328,*speeding*,-117.05415,32.56177
19330,*helmet*,-117.24118,32.80079
19330,*helmet*,-117.24118,32.80079
