stop_id,crime_type,lon,lat
15135,*seatbelt*,-117.005226,32.74516
15137,*sign*,-117.005226,32.74516
15139,*sign*,-117.005226,32.74516
15141,*phone*,-117.005226,32.74516
15142,*plate*,-117.005226,32.74516
15145,*speeding*,-117.005226,32.74516
15146,*speeding*,-117.005226,32.74516
15147,*expire or fake liscence*,-117.005226,32.74516
15148,*speeding*,-117.005226,32.74516
15149,*speeding*,-117.005226,32.74516
15150,*speeding*,-117.005226,32.74516
15156,*expire or fake liscence*,-117.005226,32.74516
15163,*lane*,-117.005226,32.74516
15165,*car problem*,-117.005226,32.74516
15169,*tinted window*,-117.005226,32.74516
15174,*car problem*,-117.005226,32.74516
15177,*tinted window*,-117.005226,32.74516
15197,*phone*,-117.005226,32.74516
15198,*phone*,-117.005226,32.74516
15200,*speeding*,-117.005226,32.74516
15200,*speeding*,-117.005226,32.74516
15204,*tinted window*,-117.005226,32.74516
15207,*speeding*,-117.005226,32.74516
15208,*phone*,-117.005226,32.74516
15209,*speeding*,-117.005226,32.74516
15219,*sign*,-117.005226,32.74516
15230,*speeding*,-117.005226,32.74516
15231,*speeding*,-117.005226,32.74516
15232,*speeding*,-117.005226,32.74516
15234,*speeding*,-117.005226,32.74516
15242,*phone*,-117.005226,32.74516
15246,*phone*,-117.005226,32.74516
15247,*sidewalk*,-117.005226,32.74516
15248,*phone*,-117.005226,32.74516
15250,*phone*,-117.005226,32.74516
15251,*plate*,-117.005226,32.74516
15253,*expire or fake liscence*,-117.005226,32.74516
15255,*tinted window*,-117.005226,32.74516
15260,*phone*,-117.005226,32.74516
15263,*sign*,-117.005226,32.74516
15267,*sign*,-117.005226,32.74516
15285,*sidewalk*,-117.005226,32.74516
15292,*speeding*,-117.005226,32.74516
15294,*phone*,-117.005226,32.74516
15296,*phone*,-117.005226,32.74516
15298,*car problem*,-117.005226,32.74516
15299,*phone*,-117.005226,32.74516
15300,*phone*,-117.005226,32.74516
15301,*sign*,-117.005226,32.74516
15307,*traffic jam*,-117.005226,32.74516
15308,*sign*,-117.005226,32.74516
15310,*car problem*,-117.005226,32.74516
15316,*sign*,-117.005226,32.74516
15320,*phone*,-117.005226,32.74516
15326,*traffic jam*,-117.005226,32.74516
15327,*hands free*,-117.005226,32.74516
15332,*speeding*,-117.005226,32.74516
15333,*speeding*,-117.005226,32.74516
15334,*expire or fake liscence*,-117.005226,32.74516
15335,*speeding*,-117.005226,32.74516
15336,*speeding*,-117.005226,32.74516
15338,*speeding*,-117.005226,32.74516
15339,*speeding*,-117.005226,32.74516
15340,*speeding*,-117.005226,32.74516
15341,*lane*,-117.005226,32.74516
15342,*speeding*,-117.005226,32.74516
15344,*speeding*,-117.005226,32.74516
15346,*sign*,-117.005226,32.74516
15347,*speeding*,-117.005226,32.74516
15351,*helmet*,-117.005226,32.74516
15354,*lane*,-117.005226,32.74516
15355,*lane*,-117.005226,32.74516
15356,*phone*,-117.005226,32.74516
15357,*sign*,-117.005226,32.74516
15359,*lane*,-117.005226,32.74516
15360,*lane*,-117.005226,32.74516
15361,*phone*,-117.005226,32.74516
15362,*lane*,-117.005226,32.74516
15363,*phone*,-117.005226,32.74516
15364,*lane*,-117.005226,32.74516
15365,*lane*,-117.005226,32.74516
15366,*lane*,-117.005226,32.74516
15368,*lane*,-117.005226,32.74516
15369,*lane*,-117.005226,32.74516
15371,*lane*,-117.005226,32.74516
15373,*lane*,-117.005226,32.74516
15374,*lane*,-117.005226,32.74516
15375,*lane*,-117.005226,32.74516
15376,*lane*,-117.005226,32.74516
15377,*helmet*,-117.005226,32.74516
15377,*helmet*,-117.005226,32.74516
15377,*helmet*,-117.005226,32.74516
15378,*phone*,-117.005226,32.74516
15380,*tinted window*,-117.005226,32.74516
15381,*phone*,-117.005226,32.74516
15384,*unsafe movement*,-117.005226,32.74516
15385,*phone*,-117.005226,32.74516
15386,*expire or fake liscence*,-117.005226,32.74516
15387,*expire or fake liscence*,-117.005226,32.74516
15388,*speeding*,-117.005226,32.74516
15389,*speeding*,-117.005226,32.74516
15391,*phone*,-117.005226,32.74516
15394,*speeding*,-117.005226,32.74516
15395,*helmet*,-117.005226,32.74516
15396,*speeding*,-117.005226,32.74516
15398,*speeding*,-117.005226,32.74516
15399,*helmet*,-117.005226,32.74516
15400,*helmet*,-117.005226,32.74516
15401,*speeding*,-117.005226,32.74516
15402,*helmet*,-117.005226,32.74516
15403,*speeding*,-117.005226,32.74516
15404,*speeding*,-117.005226,32.74516
15405,*helmet*,-117.005226,32.74516
15406,*speeding*,-117.005226,32.74516
15407,*speeding*,-117.005226,32.74516
15408,*car problem*,-117.005226,32.74516
15409,*helmet*,-117.005226,32.74516
15409,*helmet*,-117.005226,32.74516
15410,*helmet*,-117.005226,32.74516
15414,*helmet*,-117.005226,32.74516
15416,*plate*,-117.005226,32.74516
15417,*helmet*,-117.005226,32.74516
15418,*helmet*,-117.005226,32.74516
15419,*helmet*,-117.005226,32.74516
15422,*helmet*,-117.005226,32.74516
15424,*helmet*,-117.005226,32.74516
15425,*helmet*,-117.005226,32.74516
15426,*helmet*,-117.005226,32.74516
15428,*helmet*,-117.005226,32.74516
15429,*helmet*,-117.005226,32.74516
15433,*helmet*,-117.005226,32.74516
15434,*helmet*,-117.005226,32.74516
15435,*helmet*,-117.005226,32.74516
15438,*scooter*,-117.005226,32.74516
15438,*scooter*,-117.005226,32.74516
15438,*scooter*,-117.005226,32.74516
15438,*scooter*,-117.005226,32.74516
15441,*helmet*,-117.005226,32.74516
15443,*helmet*,-117.005226,32.74516
15444,*turn*,-117.005226,32.74516
15445,*sidewalk*,-117.005226,32.74516
15447,*helmet*,-117.005226,32.74516
15447,*helmet*,-117.005226,32.74516
15447,*helmet*,-117.005226,32.74516
15447,*helmet*,-117.005226,32.74516
15447,*helmet*,-117.005226,32.74516
15448,*helmet*,-117.005226,32.74516
15453,*phone*,-117.005226,32.74516
15454,*others*,-117.005226,32.74516
15456,*turn*,-117.005226,32.74516
15458,*bike*,-117.005226,32.74516
15460,*car problem*,-117.005226,32.74516
15468,*sign*,-117.005226,32.74516
15469,*phone*,-117.005226,32.74516
15470,*traffic jam*,-117.005226,32.74516
15472,*others*,-117.005226,32.74516
15475,*car problem*,-117.005226,32.74516
15477,*red light*,-117.005226,32.74516
15482,*phone*,-117.005226,32.74516
15483,*bike*,-117.005226,32.74516
15484,*lane*,-117.005226,32.74516
15486,*turn*,-117.005226,32.74516
15491,*plate*,-117.005226,32.74516
15492,*plate*,-117.005226,32.74516
15493,*plate*,-117.005226,32.74516
15494,*bike*,-117.005226,32.74516
15495,*bike*,-117.005226,32.74516
15496,*speeding*,-117.005226,32.74516
15498,*driving equipment violaiton*,-117.005226,32.74516
15499,*sign*,-117.005226,32.74516
15501,*lane*,-117.005226,32.74516
15502,*highway voilation*,-117.005226,32.74516
15506,*speeding*,-117.005226,32.74516
15507,*red light*,-117.005226,32.74516
15519,*others*,-117.005226,32.74516
15519,*others*,-117.005226,32.74516
15523,*others*,-117.005226,32.74516
15529,*traffic jam*,-117.005226,32.74516
15532,*car problem*,-117.005226,32.74516
15539,*sign*,-117.005226,32.74516
15542,*expire or fake liscence*,-117.005226,32.74516
15566,*car problem*,-117.005226,32.74516
15575,*sign*,-117.005226,32.74516
15582,*speeding*,-117.005226,32.74516
15583,*expire or fake liscence*,-117.005226,32.74516
15590,*speeding*,-117.005226,32.74516
15611,*bike*,-117.005226,32.74516
15616,*plate*,-117.005226,32.74516
15623,*plate*,-117.005226,32.74516
15624,*speeding*,-117.005226,32.74516
15625,*speeding*,-117.005226,32.74516
15628,*others*,-117.005226,32.74516
15629,*others*,-117.005226,32.74516
15635,*plate*,-117.005226,32.74516
15641,*tinted window*,-117.005226,32.74516
15644,*expire or fake liscence*,-117.005226,32.74516
15649,*expire or fake liscence*,-117.005226,32.74516
15662,*phone*,-117.005226,32.74516
15670,*plate*,-117.005226,32.74516
15676,*lane*,-117.005226,32.74516
15680,*sign*,-117.005226,32.74516
15683,*speeding*,-117.005226,32.74516
15686,*car problem*,-117.005226,32.74516
15688,*speeding*,-117.005226,32.74516
15693,*plate*,-117.005226,32.74516
15701,*scooter*,-117.005226,32.74516
15706,*sign*,-117.005226,32.74516
15716,*phone*,-117.005226,32.74516
15719,*scooter*,-117.005226,32.74516
15724,*phone*,-117.005226,32.74516
15726,*sign*,-117.005226,32.74516
15728,*sign*,-117.005226,32.74516
15730,*sign*,-117.005226,32.74516
15731,*bike*,-117.005226,32.74516
15732,*sign*,-117.005226,32.74516
15733,*sign*,-117.005226,32.74516
15735,*others*,-117.005226,32.74516
15745,*phone*,-117.005226,32.74516
15747,*others*,-117.005226,32.74516
15751,*others*,-117.005226,32.74516
15753,*expire or fake liscence*,-117.005226,32.74516
15754,*sign*,-117.005226,32.74516
15762,*phone*,-117.005226,32.74516
15764,*scooter*,-117.005226,32.74516
15764,*scooter*,-117.005226,32.74516
15773,*sign*,-117.005226,32.74516
15784,*others*,-117.005226,32.74516
15790,*tinted window*,-117.005226,32.74516
15796,*expire or fake liscence*,-117.005226,32.74516
15798,*expire or fake liscence*,-117.005226,32.74516
15809,*plate*,-117.005226,32.74516
15814,*bike*,-117.005226,32.74516
15817,*expire or fake liscence*,-117.005226,32.74516
15825,*expire or fake liscence*,-117.005226,32.74516
15826,*expire or fake liscence*,-117.005226,32.74516
15828,*phone*,-117.005226,32.74516
15831,*passenger*,-117.005226,32.74516
15832,*bike*,-117.005226,32.74516
15832,*bike*,-117.005226,32.74516
15832,*scooter*,-117.005226,32.74516
15832,*scooter*,-117.005226,32.74516
15835,*expire or fake liscence*,-117.005226,32.74516
15835,*others*,-117.005226,32.74516
15835,*passenger*,-117.005226,32.74516
15835,*passenger*,-117.005226,32.74516
15835,*passenger*,-117.005226,32.74516
15836,*others*,-117.005226,32.74516
15843,*speeding*,-117.005226,32.74516
15848,*expire or fake liscence*,-117.005226,32.74516
15849,*others*,-117.005226,32.74516
15851,*speeding*,-117.005226,32.74516
15856,*others*,-117.005226,32.74516
15859,*bike*,-117.005226,32.74516
15860,*lane*,-117.005226,32.74516
15862,*others*,-117.005226,32.74516
15864,*phone*,-117.005226,32.74516
15865,*car problem*,-117.005226,32.74516
15869,*expire or fake liscence*,-117.005226,32.74516
15871,*turn*,-117.005226,32.74516
15881,*expire or fake liscence*,-117.005226,32.74516
15884,*red light*,-117.005226,32.74516
15885,*lane*,-117.005226,32.74516
15886,*red light*,-117.005226,32.74516
15887,*red light*,-117.005226,32.74516
15889,*plate*,-117.005226,32.74516
15890,*phone*,-117.005226,32.74516
15891,*car problem*,-117.005226,32.74516
15892,*expire or fake liscence*,-117.005226,32.74516
15893,*car problem*,-117.005226,32.74516
15895,*others*,-117.005226,32.74516
15898,*car problem*,-117.005226,32.74516
15900,*container*,-117.005226,32.74516
15901,*container*,-117.005226,32.74516
15909,*helmet*,-117.005226,32.74516
15909,*helmet*,-117.005226,32.74516
15912,*helmet*,-117.005226,32.74516
15917,*helmet*,-117.005226,32.74516
15917,*helmet*,-117.005226,32.74516
15918,*speeding*,-117.005226,32.74516
15920,*helmet*,-117.005226,32.74516
15922,*helmet*,-117.005226,32.74516
15923,*others*,-117.005226,32.74516
15924,*car problem*,-117.005226,32.74516
15925,*helmet*,-117.005226,32.74516
15926,*car problem*,-117.005226,32.74516
15927,*car problem*,-117.005226,32.74516
15929,*lane*,-117.005226,32.74516
15932,*others*,-117.005226,32.74516
15934,*car problem*,-117.005226,32.74516
15935,*phone*,-117.005226,32.74516
15942,*plate*,-117.005226,32.74516
15944,*expire or fake liscence*,-117.005226,32.74516
15948,*expire or fake liscence*,-117.005226,32.74516
15959,*phone*,-117.005226,32.74516
15960,*sign*,-117.005226,32.74516
15962,*phone*,-117.005226,32.74516
15974,*stopping violation*,-117.005226,32.74516
15975,*car problem*,-117.005226,32.74516
15976,*turn*,-117.005226,32.74516
15978,*tinted window*,-117.005226,32.74516
15978,*tinted window*,-117.005226,32.74516
15981,*plate*,-117.005226,32.74516
15981,*plate*,-117.005226,32.74516
15988,*plate*,-117.005226,32.74516
15989,*red light*,-117.005226,32.74516
15991,*speeding*,-117.005226,32.74516
15992,*others*,-117.005226,32.74516
15994,*sign*,-117.005226,32.74516
15996,*bike*,-117.005226,32.74516
16003,*expire or fake liscence*,-117.005226,32.74516
16005,*bike*,-117.005226,32.74516
16008,*traffic jam*,-117.005226,32.74516
16008,*traffic jam*,-117.005226,32.74516
16012,*car problem*,-117.005226,32.74516
16013,*sign*,-117.005226,32.74516
16015,*sign*,-117.005226,32.74516
16023,*expire or fake liscence*,-117.005226,32.74516
16024,*speeding*,-117.005226,32.74516
16026,*sign*,-117.005226,32.74516
16029,*expire or fake liscence*,-117.005226,32.74516
16030,*sign*,-117.005226,32.74516
16031,*helmet*,-117.005226,32.74516
16033,*red light*,-117.005226,32.74516
16045,*turn*,-117.005226,32.74516
16049,*stopping violation*,-117.005226,32.74516
16053,*car problem*,-117.005226,32.74516
16054,*speeding*,-117.005226,32.74516
16058,*car problem*,-117.005226,32.74516
16060,*expire or fake liscence*,-117.005226,32.74516
16065,*expire or fake liscence*,-117.005226,32.74516
16067,*car problem*,-117.005226,32.74516
16068,*phone*,-117.005226,32.74516
16074,*car problem*,-117.005226,32.74516
16079,*expire or fake liscence*,-117.005226,32.74516
16084,*others*,-117.005226,32.74516
16090,*speeding*,-117.005226,32.74516
16091,*turn*,-117.005226,32.74516
16096,*turn*,-117.005226,32.74516
16099,*phone*,-117.005226,32.74516
16105,*expire or fake liscence*,-117.005226,32.74516
16106,*sign*,-117.005226,32.74516
16120,*others*,-117.005226,32.74516
16128,*speeding*,-117.005226,32.74516
16152,*car problem*,-117.005226,32.74516
16157,*speeding*,-117.005226,32.74516
16159,*expire or fake liscence*,-117.005226,32.74516
16167,*car problem*,-117.005226,32.74516
16169,*sleep*,-117.005226,32.74516
16170,*speeding*,-117.005226,32.74516
16172,*car problem*,-117.005226,32.74516
16179,*speeding*,-117.005226,32.74516
16188,*sign*,-117.005226,32.74516
16189,*sign*,-117.005226,32.74516
16192,*others*,-117.005226,32.74516
16193,*plate*,-117.005226,32.74516
16200,*sign*,-117.005226,32.74516
16202,*sign*,-117.005226,32.74516
16208,*expire or fake liscence*,-117.005226,32.74516
16209,*red light*,-117.005226,32.74516
16214,*sidewalk*,-117.005226,32.74516
16215,*plate*,-117.005226,32.74516
16227,*expire or fake liscence*,-117.005226,32.74516
16229,*expire or fake liscence*,-117.005226,32.74516
16232,*seatbelt*,-117.005226,32.74516
16234,*expire or fake liscence*,-117.005226,32.74516
16238,*plate*,-117.005226,32.74516
16240,*sign*,-117.005226,32.74516
16245,*sign*,-117.005226,32.74516
16247,*speeding*,-117.005226,32.74516
16248,*expire or fake liscence*,-117.005226,32.74516
16250,*others*,-117.005226,32.74516
16257,*speeding*,-117.005226,32.74516
16261,*expire or fake liscence*,-117.005226,32.74516
16273,*expire or fake liscence*,-117.005226,32.74516
16281,*tinted window*,-117.005226,32.74516
16282,*collision*,-117.005226,32.74516
16284,*others*,-117.005226,32.74516
16285,*speeding*,-117.005226,32.74516
16286,*others*,-117.005226,32.74516
16293,*plate*,-117.005226,32.74516
16293,*plate*,-117.005226,32.74516
16296,*tinted window*,-117.005226,32.74516
16297,*expire or fake liscence*,-117.005226,32.74516
16299,*others*,-117.005226,32.74516
16303,*car problem*,-117.005226,32.74516
16304,*tinted window*,-117.005226,32.74516
16305,*car problem*,-117.005226,32.74516
16307,*speeding*,-117.005226,32.74516
16308,*tinted window*,-117.005226,32.74516
16309,*others*,-117.005226,32.74516
16310,*stopping violation*,-117.005226,32.74516
16311,*plate*,-117.005226,32.74516
16312,*car problem*,-117.005226,32.74516
16314,*expire or fake liscence*,-117.005226,32.74516
16315,*lane*,-117.005226,32.74516
16321,*unsafe movement*,-117.005226,32.74516
16323,*car problem*,-117.005226,32.74516
16328,*expire or fake liscence*,-117.005226,32.74516
16330,*sign*,-117.005226,32.74516
16331,*expire or fake liscence*,-117.005226,32.74516
16338,*plate*,-117.005226,32.74516
16342,*expire or fake liscence*,-117.005226,32.74516
16344,*expire or fake liscence*,-117.005226,32.74516
16352,*stopping violation*,-117.005226,32.74516
16353,*speeding*,-117.005226,32.74516
16355,*speeding*,-117.005226,32.74516
16356,*speeding*,-117.005226,32.74516
16357,*speeding*,-117.005226,32.74516
16362,*sign*,-117.005226,32.74516
16364,*red light*,-117.005226,32.74516
16366,*sign*,-117.005226,32.74516
16367,*car problem*,-117.005226,32.74516
16369,*expire or fake liscence*,-117.005226,32.74516
16372,*sign*,-117.005226,32.74516
16373,*sign*,-117.005226,32.74516
16375,*sign*,-117.005226,32.74516
16376,*phone*,-117.005226,32.74516
16389,*helmet*,-117.005226,32.74516
16390,*others*,-117.005226,32.74516
16395,*helmet*,-117.005226,32.74516
16402,*helmet*,-117.005226,32.74516
16406,*sign*,-117.005226,32.74516
16407,*helmet*,-117.005226,32.74516
16408,*helmet*,-117.005226,32.74516
16411,*helmet*,-117.005226,32.74516
16416,*phone*,-117.005226,32.74516
16419,*speeding*,-117.005226,32.74516
16419,*speeding*,-117.005226,32.74516
16419,*speeding*,-117.005226,32.74516
16419,*speeding*,-117.005226,32.74516
16420,*sign*,-117.005226,32.74516
16421,*plate*,-117.005226,32.74516
16426,*speeding*,-117.005226,32.74516
16427,*speeding*,-117.005226,32.74516
16429,*others*,-117.005226,32.74516
16431,*phone*,-117.005226,32.74516
16433,*alcohol*,-117.005226,32.74516
16433,*alcohol*,-117.005226,32.74516
16434,*alcohol*,-117.005226,32.74516
16436,*alcohol*,-117.005226,32.74516
16437,*sign*,-117.005226,32.74516
16439,*car problem*,-117.005226,32.74516
16441,*sign*,-117.005226,32.74516
16442,*red light*,-117.005226,32.74516
16446,*sign*,-117.005226,32.74516
16453,*speeding*,-117.005226,32.74516
16458,*plate*,-117.005226,32.74516
16459,*expire or fake liscence*,-117.005226,32.74516
16461,*bike*,-117.005226,32.74516
16471,*others*,-117.005226,32.74516
16474,*sign*,-117.005226,32.74516
16475,*speeding*,-117.005226,32.74516
16494,*plate*,-117.005226,32.74516
16501,*expire or fake liscence*,-117.005226,32.74516
16503,*highway voilation*,-117.005226,32.74516
16505,*expire or fake liscence*,-117.005226,32.74516
16509,*lane*,-117.005226,32.74516
16512,*sign*,-117.005226,32.74516
16521,*helmet*,-117.005226,32.74516
16521,*helmet*,-117.005226,32.74516
16531,*sign*,-117.005226,32.74516
16539,*expire or fake liscence*,-117.005226,32.74516
16547,*bike*,-117.005226,32.74516
16552,*lane*,-117.005226,32.74516
16559,*expire or fake liscence*,-117.005226,32.74516
16598,*speeding*,-117.005226,32.74516
16602,*plate*,-117.005226,32.74516
16603,*plate*,-117.005226,32.74516
16611,*others*,-117.005226,32.74516
16628,*sign*,-117.005226,32.74516
16633,*sign*,-117.005226,32.74516
16634,*stopping violation*,-117.005226,32.74516
16636,*expire or fake liscence*,-117.005226,32.74516
16646,*expire or fake liscence*,-117.005226,32.74516
16653,*speeding*,-117.005226,32.74516
16660,*sign*,-117.005226,32.74516
16664,*stopping violation*,-117.005226,32.74516
16666,*red light*,-117.005226,32.74516
16671,*sign*,-117.005226,32.74516
16676,*sign*,-117.005226,32.74516
16683,*turn*,-117.005226,32.74516
16684,*others*,-117.005226,32.74516
16687,*sign*,-117.005226,32.74516
16690,*phone*,-117.005226,32.74516
16691,*others*,-117.005226,32.74516
16692,*sign*,-117.005226,32.74516
16698,*sign*,-117.005226,32.74516
16701,*speeding*,-117.005226,32.74516
16703,*expire or fake liscence*,-117.005226,32.74516
16708,*sign*,-117.005226,32.74516
16709,*tinted window*,-117.005226,32.74516
16714,*expire or fake liscence*,-117.005226,32.74516
16715,*speeding*,-117.005226,32.74516
16716,*red light*,-117.005226,32.74516
16718,*sign*,-117.005226,32.74516
16719,*sign*,-117.005226,32.74516
16720,*phone*,-117.005226,32.74516
16721,*others*,-117.005226,32.74516
16722,*car problem*,-117.005226,32.74516
16725,*speeding*,-117.005226,32.74516
16727,*turn*,-117.005226,32.74516
16728,*others*,-117.005226,32.74516
16731,*speeding*,-117.005226,32.74516
16734,*others*,-117.005226,32.74516
16735,*car problem*,-117.005226,32.74516
16744,*seatbelt*,-117.005226,32.74516
16745,*expire or fake liscence*,-117.005226,32.74516
16747,*phone*,-117.005226,32.74516
16748,*lane*,-117.005226,32.74516
16751,*lane*,-117.005226,32.74516
16753,*speeding*,-117.005226,32.74516
16758,*speeding*,-117.005226,32.74516
16759,*speeding*,-117.005226,32.74516
16761,*speeding*,-117.005226,32.74516
16762,*speeding*,-117.005226,32.74516
16764,*speeding*,-117.005226,32.74516
16766,*car problem*,-117.005226,32.74516
16767,*tinted window*,-117.005226,32.74516
16768,*sign*,-117.005226,32.74516
16771,*stopping violation*,-117.005226,32.74516
16773,*phone*,-117.005226,32.74516
16775,*lane*,-117.005226,32.74516
16777,*tinted window*,-117.005226,32.74516
16779,*lane*,-117.005226,32.74516
16782,*traffic jam*,-117.005226,32.74516
16783,*jaywalking*,-117.005226,32.74516
16799,*speeding*,-117.005226,32.74516
16804,*others*,-117.005226,32.74516
16808,*speeding*,-117.005226,32.74516
16816,*car problem*,-117.005226,32.74516
16818,*unsafe movement*,-117.005226,32.74516
16821,*unsafe movement*,-117.005226,32.74516
16821,*unsafe movement*,-117.005226,32.74516
16865,*plate*,-117.005226,32.74516
16898,*others*,-117.005226,32.74516
16899,*hands free*,-117.005226,32.74516
16900,*alcohol*,-117.005226,32.74516
16902,*alcohol*,-117.005226,32.74516
16904,*helmet*,-117.005226,32.74516
16905,*helmet*,-117.005226,32.74516
16906,*helmet*,-117.005226,32.74516
16907,*helmet*,-117.005226,32.74516
16908,*helmet*,-117.005226,32.74516
16909,*helmet*,-117.005226,32.74516
16910,*helmet*,-117.005226,32.74516
16911,*helmet*,-117.005226,32.74516
16912,*others*,-117.005226,32.74516
16913,*others*,-117.005226,32.74516
16914,*helmet*,-117.005226,32.74516
16915,*helmet*,-117.005226,32.74516
16916,*helmet*,-117.005226,32.74516
16917,*helmet*,-117.005226,32.74516
16918,*helmet*,-117.005226,32.74516
16920,*helmet*,-117.005226,32.74516
16926,*expire or fake liscence*,-117.005226,32.74516
16928,*sign*,-117.005226,32.74516
16937,*speeding*,-117.005226,32.74516
16938,*speeding*,-117.005226,32.74516
16940,*speeding*,-117.005226,32.74516
16941,*speeding*,-117.005226,32.74516
16942,*speeding*,-117.005226,32.74516
16943,*speeding*,-117.005226,32.74516
16944,*speeding*,-117.005226,32.74516
16945,*speeding*,-117.005226,32.74516
16947,*speeding*,-117.005226,32.74516
16948,*speeding*,-117.005226,32.74516
16949,*speeding*,-117.005226,32.74516
16950,*speeding*,-117.005226,32.74516
16951,*speeding*,-117.005226,32.74516
16953,*stopping violation*,-117.005226,32.74516
16958,*red light*,-117.005226,32.74516
16959,*others*,-117.005226,32.74516
16964,*expire or fake liscence*,-117.005226,32.74516
16964,*expire or fake liscence*,-117.005226,32.74516
16964,*expire or fake liscence*,-117.005226,32.74516
16965,*speeding*,-117.005226,32.74516
16966,*others*,-117.005226,32.74516
16968,*car problem*,-117.005226,32.74516
16971,*sign*,-117.005226,32.74516
16973,*plate*,-117.005226,32.74516
16974,*lane*,-117.005226,32.74516
16980,*car problem*,-117.005226,32.74516
16981,*stopping violation*,-117.005226,32.74516
16989,*expire or fake liscence*,-117.005226,32.74516
16990,*sign*,-117.005226,32.74516
17001,*red light*,-117.005226,32.74516
17010,*car problem*,-117.005226,32.74516
17011,*expire or fake liscence*,-117.005226,32.74516
17013,*red light*,-117.005226,32.74516
17018,*tinted window*,-117.005226,32.74516
17023,*bike*,-117.005226,32.74516
17030,*turn*,-117.005226,32.74516
17035,*expire or fake liscence*,-117.005226,32.74516
17036,*sign*,-117.005226,32.74516
17036,*sign*,-117.005226,32.74516
17043,*others*,-117.005226,32.74516
17046,*expire or fake liscence*,-117.005226,32.74516
17053,*red light*,-117.005226,32.74516
17058,*car problem*,-117.005226,32.74516
17065,*collision*,-117.005226,32.74516
17067,*speeding*,-117.005226,32.74516
17080,*stopping violation*,-117.005226,32.74516
17082,*bike*,-117.005226,32.74516
17086,*collision*,-117.005226,32.74516
17089,*plate*,-117.005226,32.74516
17091,*traffic jam*,-117.005226,32.74516
17108,*sign*,-117.005226,32.74516
17110,*sign*,-117.005226,32.74516
17119,*others*,-117.005226,32.74516
17127,*hands free*,-117.005226,32.74516
17130,*speeding*,-117.005226,32.74516
17133,*red light*,-117.005226,32.74516
17137,*sign*,-117.005226,32.74516
17140,*lane*,-117.005226,32.74516
17145,*expire or fake liscence*,-117.005226,32.74516
17146,*phone*,-117.005226,32.74516
17149,*expire or fake liscence*,-117.005226,32.74516
17153,*phone*,-117.005226,32.74516
17156,*phone*,-117.005226,32.74516
17157,*phone*,-117.005226,32.74516
17162,*car problem*,-117.005226,32.74516
17164,*phone*,-117.005226,32.74516
17167,*stopping violation*,-117.005226,32.74516
17172,*phone*,-117.005226,32.74516
17173,*phone*,-117.005226,32.74516
17175,*phone*,-117.005226,32.74516
17178,*phone*,-117.005226,32.74516
17179,*phone*,-117.005226,32.74516
17181,*phone*,-117.005226,32.74516
17194,*scooter*,-117.005226,32.74516
17195,*expire or fake liscence*,-117.005226,32.74516
17196,*sign*,-117.005226,32.74516
17201,*helmet*,-117.005226,32.74516
17202,*sign*,-117.005226,32.74516
17203,*helmet*,-117.005226,32.74516
17204,*sign*,-117.005226,32.74516
17204,*sign*,-117.005226,32.74516
17209,*expire or fake liscence*,-117.005226,32.74516
17218,*tinted window*,-117.005226,32.74516
17223,*car problem*,-117.005226,32.74516
17224,*stopping violation*,-117.005226,32.74516
17229,*passenger*,-117.005226,32.74516
17229,*car problem*,-117.005226,32.74516
17233,*helmet*,-117.005226,32.74516
17238,*speeding*,-117.005226,32.74516
17242,*speeding*,-117.005226,32.74516
17247,*speeding*,-117.005226,32.74516
17250,*speeding*,-117.005226,32.74516
17253,*expire or fake liscence*,-117.005226,32.74516
17255,*speeding*,-117.005226,32.74516
17258,*speeding*,-117.005226,32.74516
17259,*helmet*,-117.005226,32.74516
17261,*others*,-117.005226,32.74516
17272,*speeding*,-117.005226,32.74516
17276,*sign*,-117.005226,32.74516
17277,*scooter*,-117.005226,32.74516
17279,*sign*,-117.005226,32.74516
17281,*helmet*,-117.005226,32.74516
17287,*phone*,-117.005226,32.74516
17294,*speeding*,-117.005226,32.74516
17295,*expire or fake liscence*,-117.005226,32.74516
17300,*sign*,-117.005226,32.74516
17302,*helmet*,-117.005226,32.74516
17305,*sign*,-117.005226,32.74516
17307,*traffic jam*,-117.005226,32.74516
17308,*traffic jam*,-117.005226,32.74516
17310,*seatbelt*,-117.005226,32.74516
17310,*seatbelt*,-117.005226,32.74516
17310,*seatbelt*,-117.005226,32.74516
17310,*seatbelt*,-117.005226,32.74516
17313,*sign*,-117.005226,32.74516
17317,*others*,-117.005226,32.74516
17318,*speeding*,-117.005226,32.74516
17319,*speeding*,-117.005226,32.74516
17320,*others*,-117.005226,32.74516
17321,*speeding*,-117.005226,32.74516
17322,*speeding*,-117.005226,32.74516
17323,*speeding*,-117.005226,32.74516
17324,*speeding*,-117.005226,32.74516
17325,*speeding*,-117.005226,32.74516
17326,*speeding*,-117.005226,32.74516
17327,*speeding*,-117.005226,32.74516
17329,*speeding*,-117.005226,32.74516
17330,*tinted window*,-117.005226,32.74516
17332,*sign*,-117.005226,32.74516
17335,*plate*,-117.005226,32.74516
17336,*car problem*,-117.005226,32.74516
17341,*others*,-117.005226,32.74516
17344,*others*,-117.005226,32.74516
17345,*others*,-117.005226,32.74516
17346,*red light*,-117.005226,32.74516
17360,*others*,-117.005226,32.74516
17364,*speeding*,-117.005226,32.74516
17366,*others*,-117.005226,32.74516
